id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LTB,PTB,RTB,SIM,T016B1,T016BCG,T016PPD,T027B1,T027BCG,T027PPD,T080B1,T080BCG,T080PPD,T095B1,T095BCG,T095PPD,T101B1,T101BCG,T101PPD,T104B1,T104BCG,T104PPD,T011B1,T011BCG,T011PPD,T013B1,T013BCG,T013PPD,T014B1,T014BCG,T014PPD,T032B1,T032BCG,T032PPD,T033B1,T033BCG,T033PPD,T047B1,T047BCG,T047PPD,T051B1,T051BCG,T051PPD,T107B1,T107BCG,T107PPD,T108B1,T108BCG,T108PPD,T166B1,T166BCG,T166PPD,T173B1,T173BCG,T173PPD,T176B1,T176BCG,T176PPD,T035B1,T035BCG,T090B1,T090BCG,T090PPD,T142B1,T142BCG,T142PPD,T163B1,T163BCG,T163PPD,T164B1,T164BCG,T164PPD,T165B1,T165BCG,T165PPD,isotopes
90,M1063T8158,2.369386125,-0.810333723,0.427669825,0.5751581,1063.215973,1063.214213,1063.217749,8157.8814,8141.4774,8166.51,25,9,10,1,5,14312548.53,13682903.77,1090745.578,40859122.52,911092.5983,3559509.459,2180347.35,3320426.589,13442392.52,416350842.7,11649453.2,3915738.245,3229293.908,9279806.766,21615335.68,29569901.69,1514985.569,1047180.345,2785852.761,20780917.33,5726101.17,233383.4315,10106685.67,20496023.29,1702533.06,896295.8921,49693814.81,716333.8178,2335667.981,4310992.072,4033420.168,10196746.29,6500092.009,100361394.9,8230873.492,548941.3909,4348170.916,1243974.4,1418130.849,0,509555.6618,0,122271322.7,1672565.087,1201108.796,0,0,0,0,0,0,0,0,0,116874666.9,5123606.667,32464384.74,56791452.49,162041881.8,0,0,0,0,0,0,0,0,0,0,0,0,
91,M633T7731,1.669218866,-0.808483361,0.428347569,0.654154914,632.6967891,632.6947952,632.6990919,7730.9223,7712.6064,7741.9056,20,9,7,0,4,3507593.052,14793409.55,588249.4211,91401785.71,505885.8676,1155918.499,558478.0179,1110031.903,29929.2584,17837331.22,2141791.917,2131932.802,30395664.82,17954144.97,10973087.04,0,391102.4642,0,198506.2791,18882183.88,9420617.333,151077.1113,5861789.631,7372457.855,168026.7228,386141.7207,15342385.31,179235.7135,5042069.658,781707.4232,19467875.91,12217523.6,3986103.914,8206675.155,8198091.769,1244005.457,1731977.74,203804.9124,479476.6863,1846493.966,32441598.46,16211875.66,20828854.89,139341.654,244971.9094,137359.8035,27553684.02,721246.0076,34492.42642,120123.0518,23212.52539,279073.0935,42219.3901,50872.83252,14233222.67,85191580.65,1942746.882,74775241.52,12055972.98,156592.3921,364296.9366,124841.9124,167203.6337,0,259752.4818,376444.964,49102.93733,43483.10254,24815.93841,9532912.572,6512798.174,
92,M832T8080,2.741082267,-0.805767115,0.430780077,0.46671197,832.4472682,832.445196,832.448737,8080.137,8062.812,8089.2066,23,7,10,2,4,2717655.64,6554098.426,839054.7415,241512518.1,913753.2051,814253.5034,1573336.588,26587072.86,486612.4624,14316018.23,814912.6513,2968705.321,1678993.49,1849514.068,3589514.493,216405.1571,485951.4332,810907.9213,20477987.62,1339776.329,8582913.121,505825.8696,1125468.941,948978.6969,1594008.261,336507.7362,6806258.031,327492.3688,685689.1517,1236955.602,34982889.99,2320427.594,1104939.889,28862918.45,1113636.541,277757.221,2170005.846,738774.6451,742184.0032,37137.21694,184957.2273,47056.29143,16855039.96,653593.1661,675891.6604,93040.26097,154579.9987,191407.2918,58158.99305,208023.0982,137612.5496,78019.71721,595117.0693,225053.1909,67021762.02,2235506.54,17060122.18,32760689.32,25618716.24,990772.5914,0,76271.68277,577774.2201,68108.32672,199433.9074,27791.26496,390171.6444,201728.2149,0,51763.18548,224404.1175,
93,M790T8343,1.725720739,-0.792624925,0.435113141,0.039540089,790.3799852,790.3769912,790.3809408,8343.4833,8331.1122,8350.4436,20,7,9,1,3,15180584.16,276517775.2,1286647.324,62372313.63,7557574.597,2491252.663,1720959.196,2108337.977,533575823.6,1204456420,8642982.321,685087368.7,745498.6854,3219943.909,105249953.2,54374544.81,2935819.4,962186.4411,8199991.735,643491720.2,21159956.27,623194.7266,427950307.2,41926853.54,5013719.43,1687931.515,248975931.8,1434299.445,3100473.223,3206424.595,1166882.992,125744179.1,51716715.08,130424896.9,3017100.524,1302153.213,30417261.85,639421.6,3679964.139,0,2448319.958,0,54701430.71,2256033.988,1516539.789,0,0,0,0,0,0,0,0,0,18964091,24303526.73,125142319.7,1005277.62,760749.4585,0,0,0,0,0,0,0,0,0,0,0,0,
94,M632T7731,1.633996386,-0.793474903,0.436703212,0.343614392,632.3632195,632.3618745,632.3662818,7731.126,7716.8718,7747.4784,21,9,9,0,3,6877710.923,26634660.52,1497689.787,158121465.1,968194.0692,2059930.936,217971.9582,1339224.034,44897.1622,32222293.28,3983435.954,8863617.118,53836765.88,30263418.38,16511505.25,0,401821.622,365610.1397,352120.3733,33713665.43,16106417.21,9573.354508,10124772.47,13165548.4,56224.60457,0,17495267.02,146377.0833,7802929.195,1704678.299,34309027.74,26351400.7,6341035.382,22081283.12,19287233.37,1607876.728,1597005.385,44874.48867,378459.7961,5887810.379,2374773.804,800284.2091,42924045.46,285266.4778,573118.0907,79593.61423,590302.0809,5444592.127,10983.85673,83190.89376,72907.37228,86410.9266,27491.24091,103477.9724,24356321.82,132226566.2,4654366.985,127513063.3,21225499.6,160657.9616,1609201.258,137755.3402,117948.4323,106473.3867,644137.6548,2822344.808,31796.17207,50440.90908,225451.6667,438366.3369,630875.7974,
95,M832T8079,2.631272609,-0.782900149,0.443744798,0.473161226,831.9464798,831.944632,831.9475815,8079.1872,8062.3854,8089.2066,23,8,9,2,4,3981921.861,8336649.256,682168.6536,315346408.1,991154.2469,1397415.508,435898.0685,33470244.05,559762.339,19240657.14,2355540.955,4010572.122,1921776.068,2598832.34,4844697.033,411703.6308,209542.5899,625632.0983,26966170.17,3143685.148,12164754.85,225094.1292,1851574.092,2214503.559,1892322.631,202539.1585,8613819.643,218992.4951,955356.5552,379942.2922,46375838.29,3341535.565,1325897.867,37941891.23,4485565.183,258095.0616,2846760.601,984045.5453,362139.1253,30650.20137,22140.86953,175690.3143,23058248.61,640836.0923,451476.9007,23216.78779,0,289590.2545,63193.55459,116023.736,96084.87665,0,136990.3931,0,91315016.05,3306144.593,22290962.88,42830229.84,32711630.27,800929.7222,35981.20503,43897.51041,34642.69852,73882.21969,100746.3961,48769.13856,805413.3282,132790.1309,29943.82684,0,105262.5815,
96,M909T7933,1.492885136,0.769501938,0.44921953,0.028758163,909.1484145,909.1467314,909.151624,7933.1337,7912.7892,7943.9508,22,8,10,0,4,20677706.9,42221988.09,1307877.234,19965635.99,1864078.504,3577911.906,0,8382898.671,10741023.81,1809639.873,992774.9308,5552780.931,6460748.3,6722885.554,11471598.48,8526961.916,11247196.69,3011393.715,812819.8388,5492499.132,21516621.96,539074.476,7004801.268,16147230.65,1161502.371,857720.2057,6582115.942,1049056.266,2639583.307,1282217.255,3107418.562,25084217.82,96258665.85,26439163.41,24017072.67,5640226.42,2449490.22,1180632.535,2401379.997,634668.3963,59354.23881,117258.998,3447963.809,1000714.297,4085762.495,60905.06411,163438.577,6923137.755,791485.4595,218055.8671,1042682.828,172004.8005,1520075.991,348638.2418,26362418.62,740236.8272,4309832.448,4286536.89,8946769.459,827956.7275,126717.921,201690.9595,27681.49546,93824.66463,189267.1274,13815336.38,132890.0775,382443.8788,304034.1781,111765.4349,142368.9067,
97,M404T8342,1.600918225,-0.76100083,0.452996712,0.021529082,404.2065894,404.2045797,404.2090542,8341.5453,8323.971,8353.2486,20,7,10,1,2,3285455.888,439138076.6,0,30853558.48,2172310.659,1036990.706,0,4453437.969,527361301.8,1345393172,16049050.47,757423730.2,3766485.053,507937.0412,294821752.8,241282001.7,84427.96839,0,1520615.508,744132969.3,36413327.13,0,533072819.1,78431125.9,1249296.529,62106.68036,475953084.6,28928.94132,21660719.49,14790.22005,74224.30972,179837011.6,117255699.9,100408731.3,838348.8149,0,22323980.49,0,10923.93217,0,35713592.16,0,95028727.25,0,0,0,0,0,0,0,0,0,0,0,12088502.05,17559803.19,166554571.7,633664.4138,124644.4572,0,0,0,0,0,0,0,0,0,0,0,0,
98,M397T1116_2,2.824099143,-0.765812983,0.453247203,0.704963085,397.242847,397.2427426,397.243193,1116.45426,1094.21478,1126.21362,21,9,7,2,3,11447720.05,713.6626313,6789.50209,363328433.6,41177559.82,7641508.344,236293.112,187804.7688,7571622.514,57024.99631,3227833.031,1294339.011,30102.00859,133963.8359,3144982.776,577478.3379,6699.852356,3112.611163,42460.65717,2114.985625,23936.30584,13242.75128,11706676.44,1252391.595,39397.64928,32275.23015,14492.83812,14151.42817,78222638.75,25283.89848,5214648.584,9313751.42,126983.3175,7030636.791,42751149.12,1860.512509,80197687.15,0,9357.622379,56277612.3,98562.97266,132204.5413,21147.51576,7590.416321,17772.54304,29532811.1,105555.549,2058447.155,14377.44458,2602650.201,127644.5291,70466076.14,108226.5162,203302.0464,1602978.787,16688877.77,929398.2626,496208.0283,29709911.63,286335.6737,778753.7383,1540111.273,36882030.64,133327.632,16434778.82,33687869.51,77580.40659,211515.0937,124275.2874,181410.4654,198802.9813,
99,M698T7954_1,1.44259073,-0.75815247,0.453760011,0.039217007,697.7056426,697.7042423,697.70904,7954.2516,7931.889,7965.1842,23,7,11,1,4,104048631.9,252850694.3,337919.9672,248543131.5,16111351.25,76251062.55,638764.3305,643872144.7,658394.3552,101046017.5,3865865.954,63033628.6,250932564.5,40348376.85,422178807.7,160087539,463834.6422,3648855.059,1952670.654,50295363.51,583870116.2,1848846.172,26928233.06,65346776.06,2208659.127,908049.334,20416918.88,4405213.645,70174682.98,0,219087539.6,116843212.3,266874347.5,100668434.6,124026191.1,135966.456,8356972.823,171188.4844,517865.3672,151790.9124,42001.40313,144720.3193,181820501.8,489933.1515,320517.2699,252327.896,0,3883948.782,22524.13695,648943.0546,114676.0664,287276.3305,545412.8069,111627.0113,278411835.8,5459810.411,93482336.42,298194562.4,256419022.3,348134.3451,184729.3911,1088024.597,355545.1429,260904.6094,1020592.618,489577.6319,191652.9963,238894.2781,84482.08511,138565.4178,19860.40936,
100,M1065T8159,2.315918118,-0.762474416,0.455035201,0.491724237,1064.553246,1064.55204,1064.556153,8159.2347,8141.4774,8166.51,20,6,9,0,5,8774012.378,6295176.312,606016.2304,21912702.56,450284.8854,1798774.538,278333.7787,1213638.042,5636871.526,218878734.6,2502385.939,2102343.959,1591114.198,302182.0082,10032739.22,15777034.71,162936.0382,467982.4465,626362.6419,11278436.17,3010885.127,109975.9219,5159699.452,10483236.13,572674.2085,173284.9135,25087186.4,446745.8301,3286850.857,0,2115229.07,4812086.753,4090834.091,53124579.23,4554000.778,80811.2012,2552020.833,318826.8452,266104.894,0,4250040.482,0,28003421.2,0,228287.7527,0,0,0,0,0,0,0,0,0,62280402.67,2474809.754,17191593.2,29767206.09,85183323,0,0,0,0,0,0,0,0,0,0,0,0,
101,M397T1116_1,2.808433588,-0.759721136,0.456789444,0.683982757,396.9921247,396.9920312,396.9926632,1116.45426,1094.34834,1126.93662,21,9,7,2,3,12602974.29,5677.917739,1617.771882,404925575.5,45647563.51,8068028.164,0,123834.5439,8326436.341,4616.076703,3355357.467,1489667.568,29679.22395,137310.3936,3066684.845,457364.3348,3571.100911,3998.790754,25381.13499,767.847389,2036.223213,759.8109893,12700147.84,1595921.148,5635.373443,1151.669268,0,6081.210328,87720728.67,65963.02991,6272205.629,10172366.08,137352.5838,7811804.414,47327184.28,5858.521545,88885927.7,9000.362297,0,64221761.67,4818.020915,0,4602.391468,2050.603679,988.9294874,33121051.29,0,2802788.017,0,0,15221.74836,74490253.04,0,0,1835574.003,17827987.99,214641.7905,392803.9007,32823789.75,0,108469.1425,305559.7452,25101824.53,4425.166399,19294056.1,37120438.03,0,0,2166.181268,1943.252104,0,
102,M811T8204,1.517420315,-0.740240877,0.4670436,0.194875941,811.0507506,811.0497427,811.053654,8203.7382,8197.266,8207.8878,19,5,9,1,4,17786046.36,1338972.739,732734.5256,36374710.51,541249.7819,800746.6115,3267626.638,783368.0758,5285066.737,47542392.54,2443661.212,516035.3518,1226069.013,2257856.937,5230022.652,4797162.812,341310.3402,534253.1808,763698.524,1611037.275,7462221.947,361335.8641,15187171.74,8022351.112,2291349.703,473383.6993,507516.2113,323872.9943,13061348.6,678868.9212,5159467.383,11772689.87,4606174.233,11750439.87,1706341.207,1118198.521,12029199.59,779984.1103,871628.5265,0,298420.2638,0,974244.0748,634536.9982,863811.9065,0,0,0,0,0,0,0,0,0,21918369.15,900301.4577,40365175.59,23803092.83,38982383.25,0,0,0,0,0,0,0,0,0,0,0,0,
103,M1555T8185_1,1.51322095,0.737832009,0.467674573,0.353814667,1555.104841,1555.102505,1555.106654,8184.8955,8161.3122,8191.8438,26,8,11,2,5,8492396.952,872286.8786,118597.7891,42529331.6,61878710.62,106885325.5,313333.8599,32825254.47,98287589.55,36658519.63,40271259.57,10164979.12,13670879.27,13354358.64,5661974,798137.6647,0,413636.2905,25892897.3,4097853.15,21047339.61,123689.1426,26256178.53,60548717.72,303301371.1,158230.0662,25470208.76,216489.3086,1369413.098,212513.107,73405778.78,39114615.92,44528281.09,65150751.15,25076311.4,80326.19734,165041246.3,252055.1069,85403.04145,0,174515.2442,0,85058642.01,283784.6607,110415.3097,0,0,0,0,0,0,0,0,0,37785740.06,32516968.11,24146344.25,110082737.5,73826086.52,0,0,0,0,0,0,0,0,0,0,0,0,
104,M412T8532,1.450476322,0.711610057,0.481845495,0.040712793,412.1260129,412.1246261,412.126502,8531.901,8517.2088,8543.8302,21,7,9,2,0,3998317.368,2952341.959,32647901.84,3430542.631,2482953.669,3658897.517,26189065.63,0,2486095.575,0,0,4567060.735,0,0,0,0,8944981.96,8707833.305,0,4748703.876,2593122.23,35156973.27,0,0,0,9374859.877,0,20397919.47,3826191.288,27636110.22,0,0,0,8267606.637,3144291.798,29997573.62,0,17010477.33,14734938.32,0,0,0,0,12976423.83,20427473.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,M442T3042,1.242560399,-0.705517039,0.485724351,0.919519384,441.9103536,441.9097691,441.9113911,3041.97636,3027.38586,3055.00938,35,9,7,5,5,25306566.22,2383666.718,101059004.6,34802534.55,91968909.62,171907527.3,115789112.6,19708445.19,13347362.17,240417101.6,11138916.82,37663168.94,98521367.06,38744309.51,38672359.51,1684237.877,114918745.9,66116930.46,16550045.48,7813637.84,2798995.468,47571430.78,32942260.44,52277825.43,7549433.035,180048792.1,23996544.89,129860473.8,23789607.09,47000060.37,84949319.62,117303401.5,32944808.69,68264215.3,52318236.25,57204623.81,18448462.49,99041646.26,57239901.35,140048654.5,4655818.006,5554144.592,49779006.36,91694057,43650568.95,58514124.1,1233831.472,540563836.3,255102.251,1985377.719,6641143.664,424051.9148,2918014.471,1237412.193,273520686.2,98478226.62,59986357.19,51617753.95,5427083.446,7299323.772,2104294.043,735307.6372,94629.30884,2043064.124,242208151.7,78214516.39,3120298.231,3227933.62,2423700.371,1652851.918,2864585.18,
106,M442T2939,1.375692636,0.702938348,0.487581636,0.623495618,442.2446746,442.2442466,442.2467936,2938.54326,2923.44894,2958.13608,32,9,7,4,4,38739964.54,3802861.643,70595333.09,45668390.22,347655380.7,123892955.5,58315239.93,46945460.75,5584748.796,97574283.22,36456410.63,31853142.87,21798749.01,51563667.78,76256672.56,2705634.432,33865984.31,23792917.53,32258902.14,11387982.42,5094779.351,13362161.5,50921645.56,46216865.97,27184999.96,233548915.2,32440469.31,172534608.7,38088099.97,90333343.97,95186861.49,492393454,54185070.76,52997641.23,68739557.85,19866583.13,19235589.65,50963501.79,21597354.51,5694263.771,3864426.776,7541816.4,79393175.38,378510136,28433266.42,20283794.1,1605250.744,355354229.1,4018031.584,18160450.16,58384160.52,3068090.635,3958214.71,4197610.747,55317816.23,294329792,66461874.77,6351313.145,48987146.42,4769564.047,1492971.265,935569.8228,3126123.383,1734715.349,72242719.95,49455242.99,9648291.149,14996206.14,64070392.54,5112571.279,13254807.08,
107,M888T1075,1.77935559,-0.699718432,0.491178479,0.099898168,888.1149312,888.1145745,888.1154605,1074.71184,1063.17312,1081.00038,18,6,9,1,2,1023537.163,9250.697043,0,20570124.18,61711217.74,25606590.67,2113.449601,99669.77061,1408093.084,384323.146,7847.118284,4112438.206,43281.28622,120365.4776,31392.53474,0,3851.839609,0,444709.501,21599.06072,33320.57575,0,16061189.19,3025689.116,47212.57216,3070.028384,17141.96916,0,17843169.23,1233.690799,923888.9547,18565551.67,1121916.577,740716.4134,5855093.261,0,1310752.651,0,0,45839.00267,0,0,196036.1808,0,2278.33389,8735.01887,0,641964.0599,1372.367791,0,0,0,0,1390.808295,75087.74986,2275143.451,893134.444,850776.1885,829889.1653,9940.604849,0,0,0,0,95226.47537,178701.2863,3274.674079,0,0,1454.381262,1496.355923,
108,M811T8202,1.507227143,-0.695605994,0.494306409,0.194819689,810.7167424,810.7157028,810.7181124,8202.2712,8190.4896,8207.8878,19,5,9,1,4,23751493.81,2015821.016,915862.998,46691174.2,424488.0014,493670.8086,857436.9115,510052.7358,6729448.475,66991931.84,2678232.093,756132.3812,1340544.491,3092040.112,6967310.697,6024118.87,169651.6211,437893.3364,1017783.91,1908192.937,9140913.927,231538.932,16786472.47,10390966.56,6934930.072,270964.7809,547135.6477,322020.8523,16758375.92,426791.1378,6870134.538,16665294.55,5392922.096,15058654.44,2901626.986,1727342.135,14360860.94,424109.8384,666212.9572,0,6636.834536,0,1548312.3,305750.9652,795539.3264,0,0,0,0,0,0,0,0,0,29881871.12,1421819.211,51161699.63,30858649.15,49812344.55,0,0,0,0,0,0,0,0,0,0,0,0,
109,M654T7833,1.392667171,-0.690091121,0.495858967,0.145626778,653.57102,653.5692949,653.5737466,7833.3075,7819.6194,7838.9244,20,9,6,1,3,19091281.66,91845987.34,37390.79698,8926564.503,1329889.094,6104522.792,972952.9737,4949429.597,1681880.515,12690972.67,29327939.7,5874106.929,5197688.674,12654358.86,49988459.37,72403202.56,151766.9114,0,543589.7061,38023719.59,2281126.185,124389.1452,23979741.52,9339456.702,242457.2314,176954.0195,51937802.88,37814.75661,19359463.39,252422.909,8003861.187,16508779.54,20237961.96,3161480.431,37348756.8,533288.9749,1788542.591,134496.7022,178368.6121,0,0,159431.4195,79095803.77,148964.8099,253756.8624,635488.9113,77495.1965,1675708.14,0,747019.7584,46136.14166,765964.8225,860545.565,88684.87031,9108799.933,56889619.19,5005506.85,5485583.836,13931654.02,113591.3439,361361.9511,81434.20065,369464.9074,89789.08362,894188.2047,424186.0948,246641.2547,371207.0288,62237.277,0,263617.1805,
110,M691T8093,1.336075706,-0.670943256,0.507505274,0.264919872,690.6389262,690.6372277,690.6412965,8092.8732,8080.6932,8106.1764,23,6,9,2,4,827361.8683,8540475.546,400196.4133,15105560.32,3214258.263,10181242.2,582032.5835,25483057.62,1329263.799,8713583.673,800455.6145,16425506.1,2075460.052,557709.6381,3102081.098,245800.1175,307675.7376,214935.7683,1748141.611,1705243.778,12214001.77,158239.4264,3239253.648,3962786.075,408071.0782,162259.9369,11391025.72,131896.0194,802667.5222,69830.56431,1832704.328,2489495.145,11172201.9,10437095.38,11329066.16,174985.0537,1246752.291,304431.7691,252648.0627,0,434676.8304,0,15469567.67,204853.5508,263525.6303,0,0,0,0,0,0,0,0,0,28874772.46,1582663.833,3293618.216,27843598.19,63246276.12,0,0,0,0,0,0,0,0,0,0,0,0,
111,M558T1386,1.746573933,-0.669392763,0.51051995,0.007185153,557.9309301,557.9297559,557.9341843,1385.63748,1373.68962,1393.89624,20,3,3,5,9,1785590.639,35351.78163,1397.571003,23806661.36,3134215.585,3053396.391,0,17703.8773,501477.4873,6523056.535,49321.62189,383108.1628,248221.2005,14961.49683,155021.7672,8801.923414,21963.81159,57495.3726,326165.2896,11272.14812,39196.15799,25575.1329,4184024.742,733905.9474,201775.5092,3583.325791,88989.03018,5434.756035,3114931.663,3566.155246,928982.0823,5473800.832,318758.7968,1542180.065,5784037.551,0,772540.8068,66462.89053,0,153958.3306,6115298.245,2948.038069,756235.5277,3198.48969,0,5382858.359,3932.038042,6441844.667,3350802.832,17510422.99,12429351.7,15461115.64,39165595.25,23834870.57,432617.6869,5596807.108,897885.1045,469004.6869,4436539.264,9742125.476,5402902.555,707435.0286,1237244.215,29647.07623,3249771.31,6899579.589,25580202.75,39762693.51,20874589.79,19933647.49,35627599.12,
112,M706T8001,1.361755806,-0.66551055,0.511292491,0.13001379,706.0733692,706.072808,706.0765141,8000.547,7982.5776,8017.4778,27,9,10,2,6,8577393.161,4481359.383,202987.6089,58854303.94,855784.3729,11001151.39,0,11407651.12,3692631.945,50953881.19,1411834.979,4726859.271,79642634.29,6758431.133,40158475.77,11290443.92,302944.7751,371641.3487,18390531.56,4968733.894,12995785.86,160832.0753,4555917.737,26913200.77,6431145.34,92743.56312,10506285.3,0,15471289.95,264963.1568,57720682.87,19811233.05,8073951.804,18683416.74,10740569.67,623455.4847,9065466.499,302741.6139,1203402.689,419871.0769,65182.38952,16610.33336,21790777.95,125100.2187,220723.6362,341005.5945,673136.2192,867132.5143,106087.4562,927041.2739,76775.03913,3054889.895,1438820.66,0,32638798.51,11184121.06,86155712.12,71070208.36,50874742.55,379992.5125,209788.9833,16575.46324,1859692.636,1707777.801,731402.0152,3722322.508,1208705.428,30061.73022,2279486.399,32574.0535,23864.27218,
113,M400T1092,2.400848611,0.664599022,0.514466628,0.603280602,399.5728685,399.5725833,399.5735515,1091.92623,1078.32444,1107.50562,24,9,9,1,5,3209974.893,69262.00964,860.2215923,18875687.42,206908.01,849963.3234,0,592165.3051,650306.478,11706599,37179.56619,5461000.217,19807450.46,2711215.51,57234588.62,12464716.31,0,0,20506399.11,19582.15261,66850.62643,649.189844,469558.5388,6386933.587,8112645.016,2567.971787,136079.0967,0,4058673.741,907.3263698,277536786.7,1445618.169,1711.540345,1380426.634,1295126.508,0,34949750.68,0,1071.69962,1418323.595,1077.715463,0,100491.0311,2037.609387,1157.561886,1444727.758,0,45037.65152,1896.758838,22997.18243,0,2567869.474,0,0,4836866.66,23176586.84,46320182.77,151638518.6,23558639.08,0,224697.083,34145.73632,3114672.361,0,1569267.842,4627018.704,0,1319.940407,2557.394911,0,8477.881871,
