id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,b1,bcg,ppd,T051B1,T107B1,T108B1,T166B1,T173B1,T176B1,T051BCG,T107BCG,T108BCG,T166BCG,T173BCG,T176BCG,T051PPD,T107PPD,T108PPD,T166PPD,T173PPD,T176PPD
79,M578T4114,8.451902782,2.574142317,0.046981134,0.063899461,577.6120012,577.6116174,577.6122293,4114.37304,4103.6628,4119.18918,5,0,3,2,1568821.415,4338312.433,1318066.4,4497754.185,8859789.613,27970081.08,386148.6093,90999542.76,160234335.1,67932104.06,19673752.29,71137874.87,256558.0348,93976100.2,11874238.54,51845007.15,89777308.76,15022553.96
80,M1094T4867,Inf,2.620792555,0.04705275,0.18692425,1094.021554,1094.02042,1094.023847,4866.67707,4864.38954,4868.01774,4,0,3,1,0,0,0,0,0,0,37092.70684,28945538.14,14669217.39,48776226.2,0,31665054.46,9315881.3,94661953.03,32872572.88,0,11859465.16,0
81,M385T5874,29.61976068,-2.615915974,0.047210755,0.00869457,385.2193777,385.218879,385.2195898,5873.68776,5871.19758,5877.83094,3,3,0,0,46062923.54,50106343.79,12469112.45,20952729.97,641536.3047,6986501.825,173151.8803,371037.1621,328360.9961,716331.271,2210714.907,833093.0665,27712.06186,940136.3577,307476.0963,5475875.121,427687.1109,565566.2543
82,M784T3502,10.3770253,2.585849744,0.047310401,0.126438494,784.3310652,784.3303593,784.3314703,3502.35621,3496.41096,3509.3463,4,0,3,1,3184239.783,0,2529205.754,294280.1457,704235.096,0,0,20585343.35,9124357.711,19629704.9,306788.8772,20003991.95,59645.72271,23912596.25,0,4281412.61,20568015.97,1311523.256
83,M839T5015,4.090196124,2.444400455,0.047671168,0.336687653,838.8911529,838.8910033,838.891497,5014.57968,5008.07712,5017.24182,4,0,3,1,12274231.43,93635.70809,298220.1711,0,9191064.465,8705160.552,6478029.037,21346707.9,0,35419995.68,26779930.18,34981188.61,93155.98745,50029277.86,176414.1791,536980.4133,66727234.54,129202.6604
84,M619T2610,17.05338294,-2.606011609,0.047754198,0.010461002,619.3043739,619.3038667,619.3045764,2609.5911,2605.51686,2615.45766,3,3,0,0,30275382.61,9400988.182,48164281.8,5321228.76,4896073.385,17780446.24,307983.9062,682526.4445,2147784.377,1358860.184,1562993.411,732545.0328,1085402.372,596984.38,2427473.857,1777118.018,7021029.584,467103.2319
85,M584T6365,3.540901443,-2.434002211,0.047774749,0.008400473,584.3152068,584.314806,584.3155496,6364.7778,6364.5612,6371.8602,3,0,3,0,30283422.27,48376078.47,43474005.37,70181940.24,2025292.93,18912923.49,6825431.949,8920297.007,6645530.751,28605926.93,7081322.396,2147302.441,721713.9562,15414017.31,7231211.813,8215621.439,3999828.448,600189.7797
86,M575T3402,154.0610852,2.60711082,0.047826118,0.178356949,575.2788796,575.2779117,575.278905,3401.98986,3395.8194,3406.25886,3,3,0,0,6251593.213,7229484.386,31110263.09,1418471.128,323032369,132156731.9,3095674.545,29173113386,5409263.99,17988977404,21697865027,8346787644,3110493.211,36245783683,5277484.925,6836657.18,33312288942,707846628.9
87,M695T7340,43.80163266,-2.603667395,0.047875076,0.11349854,694.5970056,694.5949624,694.5979013,7339.569,7338.2874,7344.5814,3,3,0,0,226246467.7,267716266.8,138827604.3,86326205.37,0,6950757.085,2200976.469,633425.8473,236210.7732,119074.1738,12116819.68,1269754.199,0,1069251.325,418139.687,280420456,32383.09462,197431.4101
88,M446T3221,8.162811637,2.548225597,0.048313612,0.052256,445.5787731,445.5780876,445.5792579,3220.94607,3217.91736,3225.2004,4,0,3,1,205838.3965,3014207.444,180587.6364,153611.9207,389012.0239,1573588.644,782324.0924,12764992.29,3833773.548,5282057.309,17320610.01,5049218.012,9938813.342,7870062.869,1110713.404,7776759.605,17482569.01,2312984.323
89,M1130T6888,16.59047629,2.578283362,0.049108233,0.32196135,1129.537624,1129.536619,1129.538584,6888.1056,6885.7086,6888.6654,3,0,3,0,2998908.131,1036770.494,9061678.478,218546.0079,4475039.993,1549561.16,667460.7563,97492543.99,36325858.21,78427293.46,583465.9273,107371555.2,3479017.211,314565216.4,8777680.168,7891214.763,7620382.107,72167972.41
90,M788T2583,6.683877741,2.482678831,0.049191668,0.071803598,787.7833328,787.7821208,787.7835976,2583.08055,2580.19806,2589.72264,4,0,3,1,0,3083159.771,0,105654.5934,219120.4371,4715497.153,0,12386179.31,0,10508045.69,14725676.6,16676124.42,110325.2801,15027914.2,0,0,2760387.111,537910.2285
91,M742T6521,2.369152196,2.391274261,0.04934609,0.493506259,742.3783689,742.3768329,742.3792274,6520.6212,6518.6826,6526.278,4,0,3,1,3543946.457,13432219.39,1995288.439,10087962.01,8547742.745,10996810.6,4073020.307,31072588.9,15004167.49,12938373.01,22394868.01,29667183.68,17479310.82,127055601.2,1601837.298,22721771.14,1253750.627,1145811.406
92,M337T1545,43.74949015,-2.564332735,0.050328516,0.483169575,336.7151794,336.7151237,336.718064,1545.07761,1538.02482,1552.99416,4,4,0,0,1698605.477,6585659.866,7950.529704,4931148.853,0,5498727.681,87102.04056,47799.41958,1089.843229,0,174184.6111,117762.6133,0,0,0,56460746.57,220955.0372,0
93,M545T2392,4.990241435,-2.389140739,0.0503959,0.421698435,544.7398636,544.7393197,544.7402263,2391.68076,2385.23352,2397.41712,4,4,0,0,8223968.242,2933892.797,14552437.77,1735411.053,8050016.264,20355464.8,0,1000102.644,368991.5116,289466.3255,2018376.609,7515144.826,586814.2525,909113.7223,0,1323457.115,36987888.15,0
94,M543T7886,91.79819583,2.562513853,0.050487638,0.202679686,542.9337425,542.9335545,542.9366598,7885.5786,7880.9796,7890.6342,5,0,2,3,40711.49821,199720.6366,91297.89611,174739.5845,54310.26271,86068.28046,9451825.526,24582640.85,7504831.367,16571686.22,558824.4896,709685.4836,33314026.31,8119450.02,71004223.53,707432.0944,226253.6478,396561.9192
95,M461T2122,4.304859185,-2.426859174,0.050514111,0.268853597,460.7282799,460.7280498,460.728438,2122.24326,2117.37762,2128.59348,3,3,0,0,10461093.67,10214290.64,5163130.188,1534676.314,10195111.5,329344.609,40304.69812,4048690.564,288284.5765,1085162.298,672111.3278,2668904.512,11544.5021,2031349.566,142955.0505,6486451.074,20305428.59,3353836.752
96,M520T4303,21.19317329,2.554136145,0.050557668,0.031434269,519.5771496,519.5763785,519.5777864,4303.02636,4302.48288,4304.6235,4,0,3,1,3379416.266,0,1434331.033,0,783707.8539,228724.9202,46382780.47,36245785.62,274856.2693,17462614.86,76721.92874,23032484.79,1642471.433,19491678.92,275318.2022,610503.2637,13096983.65,5391788.773
97,M1046T8084,2.716295595,-2.525512131,0.050969844,0.040619454,1046.486427,1046.486214,1046.48734,8084.0472,8079.8322,8089.278,5,3,0,2,602204.589,4377138.137,1076562.15,4415188.122,4425153.65,5758229.898,1355548.596,1714199.595,886914.2925,1184423.977,1428907.461,1033919.506,472496.9534,696493.5643,845137.7045,1215953.212,4419447.314,742888.6421
98,M640T6965,3.00633443,2.312325424,0.051391834,0.340781434,639.7195984,639.7171943,639.720078,6965.0631,6958.4118,6967.7202,4,0,3,1,863757.106,3686701.654,15974815.47,7510427.794,5061721.647,1110459.356,13787948.98,27410605.6,7787111.999,17629680.97,4510124.192,31714864.77,6863787.466,18166212.52,3691055.205,53724224.79,3623971.21,461477.1986
99,M820T6519_1,10.44275267,2.490701056,0.051558341,0.297285823,819.60225,819.6015515,819.6028156,6518.8092,6512.8536,6523.3908,4,0,3,1,2547501.29,0,0,0,246862.5752,506641.4877,4765477.853,11613366.67,204545.4671,7218136.449,0,10670056.01,410874.7659,21167129.05,605709.9278,862330.6258,1280125.166,195428.1013
100,M1153T1049,73.23290299,-2.541150873,0.051733635,0.328841686,1153.397228,1153.396503,1153.3976,1048.83348,1046.49756,1049.46702,5,4,0,1,2001227.953,778531.8144,526459.9748,1775261.988,1612.825262,172979.8289,0,1401.522683,7110.778283,0,63259.73278,0,14583.36405,0,0,3682952.304,0,0
101,M419T5978,13.97636639,-2.528060485,0.051773906,0.07876801,419.2628003,419.2621107,419.2636631,5977.6848,5971.93494,5980.60824,3,0,0,3,7244883.551,13297526.17,1917301.374,9913595.728,29510343.86,4400161.165,2102287.493,35436.46321,1849046.398,46593.0673,709200.5607,0,2186323.126,7600826.186,1064568.032,88940.48412,3464961.989,20363024.41
102,M543T4021,6.035742054,2.465389177,0.052091824,0.009703118,542.9742302,542.9725202,542.974693,4020.57594,4018.40862,4026.45096,4,0,4,0,584993.1963,0,616518.7895,702263.0835,1319200.414,3665337.587,4528480.606,3165340.379,297086.8499,15193041.26,6550077.177,11842054.6,310528.5756,1257356.079,628430.9181,351968.2348,1517595.871,759290.0307
103,M682T2518,8.845310919,-2.521109109,0.052230038,0.037130986,682.2518702,682.2515119,682.2523975,2518.21182,2513.77134,2523.30204,3,3,0,0,25451061.22,4403408.506,15108860.03,36693826.62,10703618.7,1291586.212,13558.65244,2108048.679,3661109.119,1016609.189,1206762.444,2581709.468,540385.9489,816884.8337,16374513.76,1633307.956,10760383.23,655832.5162
104,M861T6227,19.35127112,2.522611656,0.052701438,0.139661855,861.0654642,861.065001,861.0661897,6226.9515,6224.9742,6228.0546,4,0,3,1,1004476.035,150617.0176,1111877.164,0,887641.4881,0,569563.9903,12635890.13,23726259.11,7318482.368,0,16795550.79,367574.1555,26981778.67,762533.4989,2978788.457,1994805.226,8675869.212
105,M541T3669,16.1204405,2.522393136,0.052763934,0.062932385,541.3139272,541.3125202,541.3147585,3669.1827,3668.26686,3677.5155,4,0,3,1,8641266.929,1557750.885,4172763.67,1580140.234,2258958.087,3018470.927,321378.9651,120286441.9,35704439.94,100248073.3,900601.0608,84765550.08,1840885.245,87706694.48,4623444.692,11749624.32,52133646.75,16272699.78
106,M513T4023,19.32652863,2.501244333,0.052840152,0.024225788,513.4420957,513.4416208,513.4423209,4022.99016,4021.22112,4027.88586,3,0,3,0,0,0,165584.0137,0,0,3155710.871,767041.461,12840581.03,607581.304,16460437.95,26075883.38,7437575.547,6023169.538,729413.1975,421686.2408,3518031.285,5816754.506,889193.4045
107,M499T1706,2.675481051,-2.197023938,0.052930801,0.402811993,499.2700398,499.2681886,499.2711056,1705.7517,1701.77142,1711.64406,5,3,0,2,4553712.7,8353945.797,9851550.045,1715532.683,5541046.971,6742575.782,0,8119040.605,40066.58984,1537792.69,440274.3072,3601799.575,197257.4914,189360.8817,9153.286848,14366241.26,131304347.3,4111946.257
108,M899T6949,4.904623662,2.416619105,0.05296226,0.063186409,898.7961113,898.7944708,898.79837,6948.9882,6946.4334,6952.0962,3,0,3,0,830705.1972,215365.2077,1694087.013,8644999.898,9686010.02,1463642.302,1490378.983,21589025.03,1016745.841,23931934.45,25954367.08,36542309.2,0,3731619.884,4022336.948,1980763.362,16416470.92,22739311.32
109,M677T5176,6.074425118,-2.469284256,0.05361355,0.520862486,677.3555544,677.3547247,677.3586498,5175.9609,5171.60874,5177.87688,3,3,0,0,5763847.951,54368610.58,11445652.63,12120230.84,17707554.01,39892342.79,505986.4629,6808371.233,2199127.934,8696612.272,4767752.054,283320.6159,896646.6472,3731045.315,136795.4153,2775575.786,321593937.3,0
110,M661T4850,3.276277293,-2.372492701,0.053645957,0.006778231,661.2619987,661.2618206,661.262173,4850.26611,4844.26842,4857.45948,4,3,1,0,32357988.02,30113589.58,2833589.27,23203386.61,10080942.28,9641139.86,2281172.665,2168018.165,2750242.636,7000763.709,13455532.95,5378908.261,1809420.011,4358279.43,1184929.987,1113340.078,4152293.852,3412266.394
111,M951T2230,47.73072729,-2.505873622,0.053845862,0.032723915,951.4413499,951.4412353,951.4413785,2229.68172,2228.8974,2235.80052,3,3,0,0,35902297.15,21889934.08,88188034.05,85992256.92,8805012.403,0,0,0,0,0,177067.0499,4867430.452,9613.564019,0,0,40298543.68,3963325.554,18807093.76
112,M578T4112,6.810401134,2.441275287,0.05392262,0.087092305,577.9460921,577.9425926,577.9467517,4112.05956,4103.54034,4120.6098,7,0,4,3,1070665.982,834568.6818,14567981.13,447456.8398,11384893.55,1052496.885,750846.2704,42435397.58,80877628.15,33157869.92,11988791.03,30729653.03,0,45964990.93,902639.9945,22170326.27,43145145.75,3892477.91
113,M832T4843,19.32927864,2.487341675,0.053953932,0.075573352,832.4677467,832.4666304,832.4681108,4842.87666,4836.95166,4845.9201,3,0,3,0,0,0,2384552.113,0,260497.7527,0,3314713.274,16232475.08,1393475.995,12296523.36,0,17889718.16,459829.2329,9116260.643,13534962.11,0,4094530.568,0
114,M945T6162,31.88307674,2.500840886,0.054268704,0.188093554,944.8075016,944.8058848,944.8085641,6162.0504,6156.441,6163.4118,4,0,3,1,304195.5598,295225.4305,0,219049.5402,1067111.704,0,103201.9278,25658188.72,228122.9604,13000388.21,9379140.345,11749120.94,221802.3681,30673019.08,4102881.114,0,2805078.473,1449089.994
115,M663T6527,8.433220319,2.437398534,0.054607331,0.418143951,663.3754498,663.3734615,663.3761458,6527.181,6520.2084,6530.5734,4,0,3,1,309331.5841,0,118288.6121,4405725.409,982650.5503,540093.4726,175482.2886,18687717.84,9744069.76,16648004.46,876944.9248,7470084.934,1011243.526,52257876.11,235149.7305,823020.7211,8052641.769,89272.06851
116,M434T1778,10.17272531,-2.467620283,0.055170547,0.018620288,433.9362072,433.9352389,433.9367836,1778.25174,1774.45458,1782.93558,3,3,0,0,48816581.58,34138514.65,42238093.35,17332257.81,0,290734.7468,31648.22058,5926836.748,377258.0484,5507309.345,486209.2139,1709865.377,472234.4953,718739.1945,43299.21684,5734933.956,5070466.029,13861392.06
117,M1234T1053,65.12185462,-2.486203227,0.055331668,0.337858053,1233.922081,1233.921846,1233.922318,1052.53752,1049.92614,1057.06812,5,4,0,1,1552179.354,501436.4059,375805.9905,1431279.925,0,194499.512,0,1609.734823,6804.720109,2251.352267,50021.72489,1583.439933,0,0,1609.021445,2872065.061,2040.636708,4189.005326
118,M478T1245,19.48068435,-2.473797845,0.055389281,0.026442874,477.8878198,477.8875865,477.8881907,1244.74572,1243.46772,1247.7591,3,3,0,0,9384765.507,5209274.017,2550929.768,8815006.368,0,357780.4271,13233.65389,105742.0798,866.9398918,23877.91378,1011665.045,195581.0798,0,6509.546271,1340.992934,4223620.504,31663.05456,0
119,M398T1928,52.24803052,-2.477479617,0.055929568,0.015741347,397.7158201,397.71513,397.716141,1927.76232,1926.37182,1930.75704,3,3,0,0,544792196.6,1263836332,299534315.2,889564578.6,58247479.42,1767892.148,67278.83409,33816977.36,538586.7074,278951.8684,1954523.621,21867280.74,217385.9932,1560090.428,66526.09284,71285488.99,14509817.5,205249945.2
120,M769T2584_2,31.3171454,2.474490391,0.056024858,0.135807023,769.3099562,769.308952,769.3101066,2583.61551,2580.19806,2589.72264,4,0,3,1,0,284495.5577,124416.1773,1127073.115,3871161.964,1080588.46,2821956.564,53930668.25,1230275.361,63617383.66,10438616.53,71138448.52,67935.47735,72920239.91,1666730.4,57771682.66,2233289.22,170440.2548
121,M494T1980,173.5186416,-2.476554131,0.056075581,0.036608558,494.2585953,494.2556172,494.2587947,1979.83218,1979.78298,1985.68938,3,3,0,0,132678656,257670866.7,71451701.5,61916898.84,30506464.72,4293451.142,996125.7152,103053.8979,597813.7749,0,623497.7386,898287.1778,1058459.35,1151330.401,3144970.828,5938193.613,21869217.81,105806716.7
122,M566T4435,6.401154859,2.402076716,0.056778636,0.036933068,565.8020463,565.8003577,565.8037963,4434.58092,4434.05214,4436.30394,3,0,3,0,588479.7673,1815533.016,0,775579.5435,207625.0001,0,998010.1833,7456181.225,2267087.565,4112263.447,90763.21122,6757797.019,547058.927,1038352.744,153064.9938,3500742.332,1542746.376,789113.2182
123,M398T1925,9.911954391,-2.423167452,0.057456166,0.014982282,398.2172374,398.2164499,398.2175846,1924.83492,1923.2058,1928.01186,3,3,0,0,138376172.3,248988361.4,71493145.56,140480454,9563032.842,8441745.518,218910.1358,7245675.718,132260.5341,11634270.83,39188126.85,3863418.587,287090.342,7299855.471,29246.79857,16896131.46,3675792.235,41494306.5
124,M345T6583,67.68550273,-2.454464108,0.057519403,0.011948324,345.2267807,345.2267784,345.2268614,6582.5028,6580.6206,6587.2038,3,3,0,0,185898236.4,109426598.3,100628997.5,45289704.52,39757.81183,507795.8458,38064.59868,16845.87558,5779356.727,432615.9562,260232.2882,0,219485.0346,278730.796,44119.74423,3403554.979,913749.8095,857770.4833
125,M580T5872_2,22.02945844,2.454109207,0.057571789,0.014306807,580.245051,580.2444567,580.2470077,5871.85836,5867.7165,5878.03308,3,0,3,0,149113.5087,448108.9259,131288.3249,608838.5995,333385.486,261318.5864,1320564.281,5188996.294,85098.14773,15549834.53,5146398.739,15271198.77,0,85975.99715,0,663211.8121,0,2489978.802
126,M469T4427,17.21285464,2.444351219,0.058147191,0.032923886,469.2222161,469.2218323,469.222365,4426.77066,4417.53744,4431.88644,5,0,3,2,2778634.713,2067925.729,3000572.497,1965250.547,8210464.883,2133600.05,19406797.2,135487996.8,13647199.18,103814603.9,2305447.066,72287972.66,16957874.61,42400941.38,32373485.1,7195486.192,27115444.42,5527220.362
128,M728T6465,4.121936787,2.328889661,0.058534843,0.023347124,727.552479,727.5501159,727.553699,6465.0525,6464.1078,6470.2374,4,0,3,1,9839135.617,418824.0838,9917836.815,682637.0696,915983.4991,5182248.095,11172521.23,7837367.904,25248306.52,4245547.463,20310892.89,42299033.86,800789.7194,7996727.332,6533380.709,7751001.254,6019966.686,4317993.958
129,M862T6943,3.344452802,2.27723414,0.058551463,0.042113288,862.3974179,862.3946307,862.3992737,6943.164,6941.2494,6946.4334,3,0,3,0,1307875.607,1816366.419,15671149.76,1581680.288,5425135.901,11078640.32,4431921.096,47161229.23,15706584.09,21085043.78,15000723.56,19960754.64,2874446.094,2343040.492,18550903.19,13916861.86,4805685.252,2792767.367
130,M624T1873,4.828437547,-2.323505143,0.058614646,0.058290898,624.3066631,624.3045242,624.3073397,1872.63738,1872.61668,1877.43048,3,3,0,0,18170472.54,17306028.17,5085643.793,6952876.333,2276503.508,3474634.859,29131.79999,3901478.984,88122.00203,1000371.178,5562420.332,450234.6702,27451.19406,2978701.791,0,0,11714354.86,2192186.691
131,M739T5863,9.664921346,2.405636285,0.058773525,0.017664637,739.0276763,739.0256365,739.0282526,5863.3914,5857.92678,5866.36464,4,0,3,1,14561163.59,0,1858176.422,105657.4089,7523110.877,1044424.793,1565431.919,88340657.73,472561.8878,38427222.16,75470131.39,38241353.6,80044.72298,21540505.89,1028201.273,417327.203,6851350.85,1626856.654
132,M574T1451,13.81088689,-2.426000235,0.058955907,0.149939508,574.2141425,574.2138823,574.2149708,1450.87722,1449.48948,1456.54728,3,3,0,0,6947797.669,7485418.088,28136.78486,15180923.94,4573807.343,999745.8135,0,765431.9206,28001.21197,719408.6133,0,1037018.37,0,266236.0103,0,14284502.09,5692415.032,1351096.965
133,M799T2414,20.70387305,-2.423117389,0.059013127,0.092402306,798.8235149,798.8230745,798.8239361,2413.64226,2408.97324,2417.6787,3,3,0,0,4185994.221,9406314.941,2780319.007,7214424.786,157507.6895,0,10308.23736,0,0,894642.5183,0,241914.8859,0,123072.8983,0,7611463.494,0,0
134,M540T3127,8.895438316,2.355548003,0.059019033,0.195842633,540.2532064,540.2528752,540.2535032,3127.29102,3123.33504,3130.83654,3,0,3,0,1693245.552,930540.9896,1459060.522,653159.1719,158069517.6,19481108,5884768.566,472380544.7,609548683.8,269622291.1,15441285.17,248641916,134070523.8,619048546.6,1254732669,29737429.58,162756298.4,12951074.24
135,M677T6882,4.83213658,2.37202601,0.059077275,0.04621695,676.7241597,676.7218421,676.7249791,6882.3102,6876.1998,6886.932,3,0,3,0,1126397.332,5793449.831,1694449.557,929327.4616,10137838.69,5032394.425,43684651.7,36355653.19,6624120.484,9552227.019,13339067.78,9865013.726,2265284.132,2532715.832,2547034.409,20357031.16,14383074.39,813992.2924
