id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,B1,BCG,PPD,T011B1_not_identified,T013B1_not_identified,T014B1_not_identified,T032B1_not_identified,T033B1_not_identified,T047B1_not_identified,T011BCG_not_identified,T013BCG_not_identified,T014BCG_not_identified,T032BCG_not_identified,T033BCG_not_identified,T047BCG_not_identified,T011PPD_not_identified,T013PPD_not_identified,T014PPD_not_identified,T032PPD_not_identified,T033PPD_not_identified,T047PPD_not_identified,isotopes
3915,M698T7143,3.619666256,-2.572623492,0.042054651,0.048987613,697.5812526,697.5797273,697.5841493,7143.107,7139.8152,7148.6206,6,4,2,0,4776091.503,2299553.649,1503025.731,2215337.176,8348357.973,3876431.181,544580.9394,840375.0965,2100572.402,1957338.263,871921.586,44581.77315,657820.0308,2291934.676,456266.0561,1275360.226,1783949.359,5040823.966,
3916,M955T5637,8.700770221,-2.658066196,0.042062359,0.005450809,955.4467062,955.4450837,955.4472169,5637.2809,5636.52246,5639.00598,3,3,0,0,17816985.9,19611508.99,54258453.33,4277094.491,10209545.29,24422954.47,616533.1036,3196086.016,150011.4178,1354407.548,8812596.358,880133.5611,145527.6131,0,3043668.267,1945135.434,678988.1563,1603718.966,[11303][M]2+
3917,M802T5608,8.653622855,-2.695089503,0.042063134,0.005267341,802.3989055,802.3977089,802.3991122,5607.53174,5603.19696,5610.28076,5,4,1,0,16238788.99,103359458.4,129229251.2,28255558.12,51630551.57,23338063.35,1311410.854,8650432.651,757966.8545,6163487.417,11043609.34,12755669.13,544798.6526,2119882.731,6677240.615,9762353.251,1310384.426,4926819.53,
3918,M919T6347,13.49132489,-2.703515757,0.042067532,0.007343747,918.9651839,918.9642142,918.9654535,6346.719,6337.9442,6352.179,6,3,1,2,172421065.2,22275083.98,73452560.43,56475614.6,226917773.9,38244313.13,15165614.41,1639922.636,0,10688858.94,13049402.14,3172176.106,428563.4004,18767922.29,10469313.9,225983.7466,29709552.05,877496.9357,
3919,M600T6329_2,4.07491838,-2.566237015,0.042081254,0.152396659,600.3177458,600.3159408,600.317958,6329.3736,6324.9432,6333.62,7,3,2,2,184520767.5,9401762.839,174940703.6,79412111.96,64808753.14,227935327.6,76906306.05,9820291.773,44021966.78,35884328.54,12141802.07,3074205.198,37384211.94,388812314.5,226238729.7,1649236.433,243640246.4,4376689.097,
3920,M816T5418,6.413691604,2.600249978,0.042106592,0.026492177,816.2387266,816.2372532,816.2409769,5418.06742,5413.3794,5429.254,5,0,4,1,0,7885243.718,289909.1675,9783123.125,724497.7739,584553.9648,8629312.003,37125607.31,17606278.35,40439487.37,19774013.18,0,178817.081,2118104.537,13909841.15,18864010.52,964017.4262,0,
3922,M698T3507,11.79363886,-2.691541817,0.042122378,0.024610278,697.637796,697.6372132,697.6391802,3506.67782,3502.06532,3515.48914,8,4,0,4,18827711.63,473996.2847,36751056.87,2473585.182,45850013.63,45258981.76,57097.07082,4932759.315,0,2077698.813,4987283.99,632962.0148,1093969.879,9710485.212,13197647.47,18693123.75,19389947.41,0,
3923,M453T3118,5.278855955,-2.467067658,0.042128327,0.005153877,453.2096098,453.2090292,453.2108872,3117.75034,3109.41334,3125.94024,8,4,3,0,465585262.8,65066493.52,171778644.2,77172880.42,177647173.2,337127194.6,5753618.205,5627370.494,7134850.46,24005223.65,8984669.725,193694678.3,1470501.257,4359596.629,4517534.685,6829922.77,5931454.282,802977.0989,
3924,M806T4861,2.890583747,-2.493365468,0.042140346,0.013212038,806.3909271,806.3896392,806.3928131,4861.43951,4858.58078,4870.5509,12,6,3,3,55810804.79,105671271.2,222673888.4,121418296.1,71870439.05,60588140.51,15853823.35,23810032.36,79132208.24,37918598.54,57503546.04,6509815.965,588642.6552,10272185.58,24055890.23,71919736.55,6007381.138,60778416.26,
3925,M440T3886,4.687859238,2.653385261,0.042145085,0.041504546,440.2406208,440.2400121,440.2415238,3886.00407,3878.6728,3887.0591,4,0,3,1,3261453.12,1510941.754,802991.5624,3451633.561,388256.0263,2603102.002,4015243.718,16284648.46,12200878.9,5441788.367,17079324.93,1318580.092,75993.05982,2241581.084,9484767.869,1562048.742,565974.0027,9817173.878,
3926,M763T4423,4.108125328,2.501998375,0.042154047,0.010428748,762.9544645,762.9543295,762.9563155,4423.40365,4419.84492,4427.75166,4,1,3,0,178568.3712,0,0,10218734.65,8899757.808,4356282.164,2339921.875,22237985.49,34300377.91,15151513.08,9339256.482,13801842.61,126996.2069,187513.3398,8470418.921,7110780.857,140694.4034,0,
3927,M781T6488,7.056522287,-2.635267759,0.042170279,0.03274798,781.4013741,781.3970266,781.4019914,6487.5076,6482.509,6496.9894,6,3,1,2,158502885.7,21649799.25,257926280,72091856.52,60680877.22,86959347.45,2017758.352,1129915.56,50916925.37,21872123.3,12717771.44,4565794.866,8347966.972,20462231.12,5358138.826,1017072.263,2001087.288,141419802.9,
3928,M651T1724_1,2.888206602,-2.392477265,0.042186715,0.004465725,650.8562667,650.8558118,650.8568212,1724.25012,1711.36648,1729.18836,8,4,3,1,19647880.39,80258471.6,58214799.95,31739604.66,46726654.05,18564000.68,106308.4943,18400205.46,35364266.78,29094026.61,2952456.128,2425243.32,52090.76027,296678.9026,0,23236646.07,25781.20663,3688.730642,
3929,M442T4103,6.097612054,2.687282489,0.042193565,0.061221485,442.1988457,442.1986997,442.1990031,4103.28138,4101.38764,4107.03124,5,0,3,2,1279987.29,2646225.83,1874973.58,5123114.811,2308910.507,1669446.335,4190747.039,31789546.08,6318250.329,26095794.62,15179384.49,7296906.644,750159.0055,2245957.702,8521510.007,25151741.25,3058709.44,8601194.866,
3930,M527T5828,7.434529186,2.692789666,0.042203599,0.014164467,526.9562815,526.9527105,526.9565748,5827.57515,5819.95108,5831.3182,6,0,3,3,1899428.41,527152.1866,1376585.255,2496947.298,1140844.854,418699.5016,14108470.62,3708173.456,6684221.037,224976.8913,20988531.15,12718479.98,11688215.61,29819789.77,21230870.55,6314254.411,38883874.88,5330214.779,
3931,M417T3117,28.41492746,-2.709012664,0.042206102,0.005328397,417.2597277,417.2590425,417.2610199,3117.22397,3109.67526,3119.08912,6,2,3,1,497179085.4,34602497.26,194016632.5,41349739.6,140096389.1,312837322.2,8980318.162,9681684.119,0,18096911.26,3903394.993,2275744.632,127550.4851,2196371.673,3362764.45,35586.6932,793853.6228,0,
3932,M784T3607,5.342054085,2.595829504,0.042207097,0.029678188,783.8100272,783.8092023,783.8116683,3607.0042,3603.19266,3615.67208,8,3,3,1,5018490.791,13231864.63,2670731.345,71947251.89,20339366.89,23543847.94,64791522.85,221872780.9,96964344.33,243611252.5,81700229.44,21594065,2267921.636,15107412.31,40203177.94,140956438.4,18485228.75,352717.1919,
3933,M923T5538,16.75274346,2.695234496,0.042212029,0.053870079,923.4037012,923.4026996,923.4052484,5538.37716,5537.12146,5540.93466,3,0,3,0,821210.0426,986722.8435,0,0,129617.6316,2925559.495,6477904.607,14476156.86,539740.9269,33742350.96,17516694.76,8717586.327,236633.2187,8767046.293,994962.3864,3107404.142,5542152.043,22879634.19,
3934,M873T6826,3.215339521,-2.489433424,0.042223059,0.259916338,872.7310939,872.7310011,872.7312752,6825.773,6824.218,6826.6642,3,0,0,3,616846.8888,762632.1532,2840883.018,2653606.258,2370553.685,846023.005,922962.329,164722.2078,215967.6786,279411.053,1271585.747,283602.775,1370779.874,7729660.357,3703138.933,789453.7714,6857690.048,86459150.3,
3935,M494T4036,3.739764679,2.646130034,0.0422256,0.028079633,493.7855863,493.7839887,493.7859964,4036.28753,4021.07672,4042.1282,12,2,5,5,7399505.735,5293280.176,6908527.593,10975439.38,3732198.349,2249403.56,11865599.02,49123379.21,7546107.131,15073530.36,23936970.78,29174057.5,1172589.024,22059028.88,4663851.938,17310375.9,6285442.585,1907058.705,
3936,M537T3316_2,3.563314318,-2.629176075,0.042242765,0.050774148,537.2480393,537.2477382,537.250038,3315.926,3312.27936,3316.2752,3,3,0,0,39651487.82,5913577,33253996.62,4453298.286,41889468.65,26110870.89,3645534.598,6982400.535,7870585.984,5081806.924,4715671.342,14156808.8,7324591.069,35005177.52,17856933.93,5824089.218,6550184.688,13147128.38,
3937,M633T3746,3.428970987,2.618717558,0.04224489,0.048247765,632.8037302,632.8032211,632.8059137,3746.37304,3740.96944,3750.11598,8,2,4,2,1886390.858,8613839.59,2420318.875,3964281.413,4312399.824,5782335.703,9675049.955,22983716.39,12732383.04,9519418.75,5825770.315,31775811.51,3875979.776,18423847.88,15465926.41,18328017.28,60680318.68,31299258.94,
3938,M541T1601,5.524826745,-2.589015447,0.04226205,0.097133136,541.2424116,541.2420482,541.2458447,1600.94754,1595.24918,1601.64476,6,1,1,4,27508535.23,7747295.284,55662076.04,5003395.287,32811741.17,20936379.57,220971.7768,2217812.959,31897.69415,1911756.333,12448467.26,10259431.74,89019949.82,187153802.5,19899750.61,366664.6666,72759265.6,1115260.54,
3939,M548T4439,3.229101548,-2.379567914,0.042264433,0.019314404,548.3545254,548.353746,548.3553548,4439.14159,4434.04912,4447.16046,6,3,1,2,7979011.082,706839.8635,2965777.826,4641745.426,6607922.367,3553182.434,1312925.135,209000.9074,704193.1215,1040737.632,4768737.029,156926.1715,521250.8354,2291454.784,2441981.087,1137917.533,1664405.612,210651.1904,
3940,M726T6611_1,3.219038298,-2.327103628,0.042269165,0.012579353,725.7587901,725.7570467,725.7599535,6610.732,6600.394,6622.8336,11,5,3,3,64716114.02,67929038.96,97675033.1,124659172.7,54995599.7,17032356.57,9168776.049,8225885.018,94294118.19,441824.4977,20355028.63,164953.1346,3398119.547,33653720.35,26086095.43,5910331.698,18868388.26,804229.5245,
3941,M513T3218,3.831078718,-2.460099155,0.042272057,0.00494193,512.6121811,512.6120217,512.6124263,3217.9736,3212.82758,3224.23546,6,3,1,2,37827401.12,17040020.61,40616546.89,2755057.613,15779148.24,17537380.17,1666862.184,1065066.881,337795.9265,16467559.36,12990634.45,1811118.404,100158.0441,881832.6396,5221302.086,1168736.136,711437.339,3114849.906,
3942,M337T2192,17.75606351,2.684337576,0.042279197,0.011529575,336.7180118,336.7178695,336.7183802,2191.55452,2185.78062,2196.4173,5,1,3,1,69004.12376,0,38046.56885,44291.21946,51131.00802,825626.7708,3281.296528,6932862.101,3172839.179,4871721.589,2666667.721,607631.5154,54014.44014,1990694.685,118399.3163,337535.4436,9110.27088,0,
3943,M703T1798,7.406813693,2.596763239,0.042290833,0.034279256,703.3372032,703.3370899,703.3376498,1797.62068,1797.0925,1798.27138,3,0,0,3,154007.9222,12263400.98,72354.42489,3025538.651,886611.8225,977582.8576,425218.886,34621836.97,128589.2011,27791061.64,37858740.6,27901246.51,4630273.978,12745090.71,3283435.673,24543821.56,2574181.82,2557206.822,
3944,M620T4601,4.034276627,2.657561466,0.042291944,0.01567294,620.0787648,620.0785815,620.0794715,4600.76482,4594.23388,4603.0351,3,0,3,0,2991677.54,796963.3885,1620678.667,971996.0051,2511780.791,1524071.932,1861448.089,10960688.99,6346129.666,12263408.56,9665140.135,928923.2522,125046.3284,2516893.267,5090666.122,3989219.969,698844.4107,531005.0167,
3945,M914T4916_2,30.35848524,-2.705451263,0.042293284,0.088962183,914.4333333,914.4327699,914.4341031,4916.02666,4910.49924,4919.7348,5,2,0,3,20886317.27,32763326.38,16828137.86,223731.2666,3334356.688,9129007.817,0,278366.1422,0,547941.2882,312253.2626,1600867.07,3542022.151,28544006.43,4799764.599,230505.6137,22413063.71,86511.27068,
3946,M589T5177,2.769999905,-2.351702124,0.042308739,0.016470117,589.3344124,589.3338412,589.3347744,5176.99638,5172.94422,5184.60338,7,3,0,4,56346106.34,20391495.94,112711747.4,45640106.62,53208768.48,54224527.12,9718271.744,14444467.27,4364607.564,10850633.72,66426426.2,17850020.79,2228474.758,19936642.13,23545766.3,36941505.6,8954149.924,13901922.53,
3948,M585T6378,17.7208174,-2.702024215,0.042323874,0.007994693,584.5471139,584.5448227,584.5494211,6377.6012,6365.806,6390.7468,9,5,3,1,101763563.6,130929243.1,9129482.815,43901755.08,15354141.78,41790845.35,8230923.718,2594473.754,2097269.238,516217.3278,5634053.867,275437.7365,3226249.25,14173152.08,12611874.77,3499385.192,6176278.955,191598.0881,
3949,M812T5611,9.915336173,-2.646707701,0.042348854,0.005892934,812.0677074,812.0671594,812.0678492,5610.8673,5603.4922,5613.09084,4,3,1,0,33373238.45,31080792.56,109219185.1,25147869.51,44565554.73,10757060.78,372386.7212,5353660.806,0,659980.8112,17653524.55,1591822.256,136393.6992,829420.9851,1756880.58,8582248.217,213127.7857,892616.3107,
3951,M549T4077,2.747401021,-2.575568382,0.042364368,0.216471413,548.6245382,548.6240692,548.6249045,4077.48546,4072.69118,4078.21734,3,0,0,3,10896320.67,3485667.72,9657207.45,5503723.092,3268506.17,3095622.818,1196742.914,3668656.327,2032202.758,2236044.445,3065572.925,870240.6969,4224214.569,18564458.24,2910353.828,2201308.661,15521338,0,
3952,M622T5659,2.324042179,-2.422803796,0.042365736,0.004593626,622.2910661,622.2875349,622.2916857,5659.07274,5655.88974,5665.7002,5,0,2,3,86381572.17,58418147.01,69701102.19,38633640.34,49755342.25,54318368.41,15217894.03,12400084.26,2704498.039,85369834.34,15210852.66,22798079.97,2111428.062,17241470.27,16170640.34,24251518.72,18401422.11,12698640.07,
3954,M756T7087_1,11.97885994,-2.702757084,0.042371746,0.005073921,755.8142685,755.8121145,755.8163275,7087.494,7080.575,7093.2738,7,3,3,1,7924336.941,64863768.86,31117838.08,8253807.977,37287562.79,12110151.72,2401295.379,2669666.171,1220101.037,3264752.857,3590717.88,340348.3258,689722.407,471371.0656,1580800.904,2876462.816,473490.5876,0,
3955,M486T3142,3.732261938,-2.507294991,0.042378238,0.150032093,486.2587655,486.2585172,486.2591594,3141.70812,3141.28134,3148.12596,3,0,0,3,33472753.78,7377454.968,50778250.81,6774874.183,55657837.19,34401183.41,411088.9936,23046913.94,2011609.127,3672359.956,8373497.515,12980009.48,6506784.538,16943471.71,19613565.15,17790800.98,54665078.5,104852666.8,
3956,M755T2602,6.661415689,-2.552924311,0.042380633,0.005615493,755.4408103,755.4401896,755.4417528,2602.37202,2601.91056,2604.83848,3,3,0,0,25284618.63,44317486.4,61099423.55,23800876.16,4038095.321,9008724.596,0,4706651.27,0,518264.4928,18780634.08,1146644.891,27072.97684,131968.5996,674184.5996,4527338.615,627597.9123,19020.9369,
3957,M813T5779,6.72587664,-2.624607488,0.042395641,0.045022822,812.6784825,812.6779596,812.6794078,5778.94392,5778.21692,5780.40596,3,3,0,0,5557427.549,659479.1125,8805015.084,15126629.26,11394051.05,1879875.507,72316.48127,1900601.443,207176.4015,3297135.319,978802.764,0,76831.47175,984895.2638,203430.8075,7136391.207,1287142.835,8229421.88,
3958,M664T3373,3.846104002,2.474489562,0.042398438,0.119290178,664.0390559,664.0387029,664.0396597,3373.47338,3364.57388,3380.5379,8,2,3,3,451699.6709,1164139.854,701805.3483,419843.333,7575329.208,6301811.402,17243726.74,16234395.26,7552039.67,6332588.932,16538839.78,0,1280198.956,18774842.64,3235618.631,1250540.622,12796299.99,3485298.292,
3959,M783T6581,4.013044461,-2.468138127,0.042407198,0.005174977,782.7237647,782.7231315,782.7242973,6580.8212,6576.3296,6585.1134,5,4,1,0,17579156.19,18123428.28,65435689.34,46749672.93,12679572.02,24394538.21,1893108.108,672342.1582,7177075.735,9130032.402,26338039.45,879610.9109,657652.4987,2024234.636,8710886.029,1727165.579,1413490.25,280794.8339,
3960,M637T3018_1,3.351576925,2.404608078,0.042439739,0.396498738,637.0592142,637.0590702,637.0593364,3017.55547,3016.47642,3025.92388,4,1,3,0,2521781.493,6567591.357,1257939,8901071.635,16035199.24,44773721.84,26898345.87,81887336.61,44798246.69,54622581.54,57956643.89,2155060.044,9765790.613,33165804.84,4923366.124,40344952.31,195024076.5,210252.4616,
3961,M684T6800,2.406017892,2.431368885,0.042443371,0.075775959,684.3389589,684.3388432,684.3399439,6800.3316,6795.388,6803.1174,3,0,0,3,333629.7956,1202663.41,1844567.154,3837085.614,2030246.187,1315140.997,4811736.772,6126104.407,5637500.606,5284940.972,3374939.813,180346.0089,739515.7652,9096694.594,9586369.523,2882919.962,8371157.339,2520169.88,
3962,M862T6667,3.635226518,-2.457814928,0.042473139,0.026236253,861.7501309,861.7494826,861.7504716,6667.0596,6661.733,6668.7392,3,3,0,0,419107.3361,11807613.15,12904250.25,10948964.08,3333233.325,15795868.01,2109271.788,2828510.11,380618.2744,1459335.859,8123274.553,286223.519,393190.4736,2791067.134,4258621.543,4255545.764,925068.1818,7445867.587,
3963,M549T4498,5.453351982,2.638633993,0.04248022,0.030375211,549.2983584,549.2972289,549.2985269,4498.06842,4496.15002,4501.12818,5,4,1,0,38003913.98,15106547.26,94932871.1,22799150.38,46278973.59,7943429.238,65981371.01,329188803.6,16353699.59,241379765.6,164565399.4,409889000.5,24451394.25,153689168.4,111650104.7,122376466.6,184663877.7,17420564.35,
3964,M593T6290,3.328764966,-2.447928411,0.042488141,0.00472438,592.6515102,592.6498295,592.6526878,6289.5812,6283.482,6298.253,11,5,4,2,21834993.78,18572084.17,24233202.21,1323287.342,6169670.139,14579057.93,3534408.458,1143976.407,12839597.92,5873880.951,1461513.753,1196012.133,249569.6402,1111657.155,4269551.283,3040084.968,1106606.441,0,
3965,M756T5476,3.037300514,-2.455516682,0.042496069,0.00815939,755.8989913,755.8985634,755.8998245,5475.63741,5471.98032,5480.9704,8,4,3,1,17601430.44,10220338.03,32314519.01,23483251.36,7977007.675,7530722.256,1409713.21,4848888.23,14086055.99,1162367.917,7655609.489,3474000.33,1542370.108,2013100.718,4779010.614,9461585.84,2446946.638,0,
3966,M741T5342,3.167632531,-2.442779462,0.042497993,0.011627191,740.8803925,740.8800787,740.8808401,5341.96056,5334.95762,5344.82172,7,3,3,1,170087081.1,202251820.1,304989287.9,145572734.3,43138507.49,67836065.23,1962193.258,93514146.7,107839046,5650845.116,76619473.81,9232424.133,1244569.972,14227663.56,23168181.87,125866011.8,5056114.929,3133453.968,
3967,M833T4510,4.062426411,-2.563832893,0.042501965,0.024104396,832.708517,832.7071657,832.7096356,4509.62922,4502.09904,4515.2388,8,4,3,1,29822453.5,23369903.83,6848259.539,11813184.76,1855631.866,17825003.04,5213986.348,2964826.42,4091098.332,9382165.508,879885.1514,0,943455.0737,13354532.67,75099.40603,2608731.002,10205160.01,0,
3968,M522T7358,7.320261302,-2.68151134,0.042538393,0.028252149,521.6178928,521.6161097,521.6191277,7357.69,7353.82,7360.7056,4,3,0,1,84777.58669,2109010.097,677011.9712,1547984.05,1723305.254,268753.1827,127844.9891,253167.3016,80761.85828,162792.8842,251199.8112,0,459117.1637,16423.16831,112115.8857,1152944.398,44064.301,557432.0605,
3969,M758T6334,4.190938909,-2.659098604,0.042540798,0.050450338,757.7373369,757.7357562,757.7378657,6333.812,6332.1394,6342.2002,5,1,1,3,6215675.123,2133449.039,12021574.01,6132135.501,2627884.173,3061758.645,930076.6491,1051872.925,975957.5625,658342.7579,1751076.923,2314120.513,1505285.795,16186124.13,6135723.922,534079.9143,17915636.49,9884696.77,
3970,M333T3424,4.167049161,2.528507502,0.042541054,0.058032666,333.1915737,333.1912067,333.1918381,3423.57253,3417.02446,3429.60736,10,1,4,5,649102.3581,81952.55766,834354.7845,3405941.592,391537.3011,1335056.819,2399853.605,6747109.926,9406276.369,4267258.564,4822999.92,267169.4275,617062.8158,3809298.412,2497961.314,5334584.879,4133421.554,8651666.762,
3971,M898T6338,28.54020623,-2.702101369,0.042564568,0.005667872,897.674381,897.6741042,897.6747184,6337.9036,6336.485,6339.053,3,3,0,0,96115667.65,10470345.39,35167964.71,4694268.918,56117565.86,28536687.65,3211626.67,845088.5694,305347.7213,6931.883359,2073486.178,1654955.216,82564.32155,225268.7092,2238432.207,287256.5739,711670.3203,0,
3972,M579T3776,5.00735735,2.686198794,0.042570382,0.03939007,578.8179483,578.8172651,578.8184009,3775.66476,3768.95266,3778.27368,6,1,2,3,25947870.2,15629523.23,13613086.39,38447704.06,25873554.71,32071424.81,114021629.6,235631631.2,91339669.27,69761882.9,237348568.3,10927685.96,20535186.88,126463234.7,113837453.8,231193390.4,147469053.5,59601793.58,
3973,M641T5721,3.450698775,-2.545751241,0.042583433,0.143424485,641.3382036,641.3346011,641.3388918,5720.6844,5713.30766,5724.50452,11,4,1,6,82207246.12,16706579.69,55758042.11,20553338.35,48461247.36,19748916.7,2693877.771,23285641.54,4109792.692,18155437.46,18150214.11,4151724.572,15693055.12,129775365.7,12819999.92,5074304.622,50982570.73,166471365.5,
3974,M566T5669,32.43113607,-2.70052413,0.042590706,0.152256722,565.5164007,565.5162431,565.5164933,5669.16186,5663.21022,5671.30386,4,3,0,1,163956955.7,3207952.059,90107796.03,923656.3254,74171634.99,164837507.2,380402.6913,735530.6999,5875595.555,155538.801,7304097.12,879950.9245,40615124.67,496729235.8,41419995.6,884563.8747,488415388.5,539649.5556,
3975,M623T1676,5.064324555,-2.489163935,0.04259547,0.031372552,622.7466873,622.7460642,622.7486645,1675.77358,1669.13228,1680.71576,6,5,0,1,10285128.28,70598525.36,55781886.94,13584764.03,20976883.21,30605215.01,0,0,0,953126.6007,13857422.98,25043215.83,122995.6499,451411.3867,198810.1764,40921626.84,0,12121.98115,
3976,M489T2603,3.674426592,-2.39610707,0.042602482,0.003348294,489.4809954,489.4805964,489.4810975,2602.89727,2598.77064,2611.13574,4,3,1,0,6538309.637,7388100.412,7085900.156,1751884.788,2609073.56,1354182.257,138180.4886,0,4054613.74,2641372.642,321793.4767,117950.3271,0,0,0,214089.3103,0,77918.85995,
3977,M461T5656_2,2.93358377,-2.325692331,0.042614917,0.015456619,460.9247613,460.9242199,460.9250274,5656.19281,5642.1198,5662.85128,16,6,4,6,636282213.3,932083052.9,1811719888,838741865.2,560673790.5,644775993.3,101849280.6,266268809.4,1121763826,22072610.09,336639215.7,433668.8266,7180969.291,22259174.08,281835865,741475474.3,27393054.85,8761442.407,
3978,M621T2838,10.09736976,2.693090161,0.042619355,0.032561806,620.6069483,620.6058497,620.6077204,2837.68578,2836.24362,2840.01232,4,0,3,1,229396.7889,307119.6729,0,401210.6125,196241.2726,494482.7893,821304.7924,6443884.676,4161729.848,2765402.989,660524.7536,1590226.206,25815.53006,286079.1017,2321530.489,2913013.707,172433.9772,64860.65504,
3979,M852T6501,5.996649923,-2.624646821,0.042623213,0.004243123,852.4083291,852.407411,852.4113969,6500.9324,6499.0848,6502.5792,3,3,0,0,85680426.2,40961590.71,108324644.6,9211425.277,68750557.63,9665839.242,3510355.21,907473.1368,1427256.73,15543218.5,8227714.445,24179765.92,1616955.782,1826874.251,5086607.806,862651.0371,3890005.572,988313.2623,
