mzmed,T035B1,T090B1,T142B1,T163B1,T164B1,T165B1,T035BCG,T090BCG,T142BCG,T163BCG,T164BCG,T165BCG,T090PPD,T142PPD,T163PPD,T164PPD
725.27025,4392199,52203802,26904511,7058823,315575912,100066724,8300803,89073370,8083336,551767943,459397737,164396895,66270997,147889,7272026,136457521
726.270082,33956,2780186,4249610,23466771,10828231,29239665,218754,3293762,451750,98076058,125789586,46829130,528982,302889,1324485,31165676
730.36192,0,2965479,13175375,24212997,4093213,0,629642,231436,104847182,14793264,13916315,177333,0,56737,80669,0
731.324099,496606,446113,489357,3061881,49479,14492426,3572979,3278809,1388353,144450,237440,29123032,2030053,172335,71351,50635406
731.39755,315506,2902544,0,0,472563,215840951,9260249,5449035,200835,4459062,10636911,5696750,2712086,0,180190,123521128
731.837048,14910,1054166,0,0,0,0,0,8306468,183529,7749741,12313859,0,38804,0,849095,1777716
733.331209,15755914,6012240,3736428,0,0,4283748,18003327,1801790,158426,0,1344448,19313541,3546014,0,0,8427042
733.3446,28134,177287,1790366,0,1707565,166405,179846,1274935,0,321065,0,8361568,2223855,992514,700522,2428871
734.758967,0,6883550,37287197,28646605,105805,0,0,8895336,1329249,0,3906272,37667,1570089,534065,94540,0
735.260107,7299,5552697,31619640,12309961,509440,0,0,6790256,283650,149882,2215650,93682,1051526,85343,614581,17566
735.345612,12290294,18996337,12948608,2134955,137973,4292782,6985923,3327134,0,0,980157,252641,9323819,24924,41143,142658
735.865564,0,0,262881672,347811757,197965,113899475,73660,0,14754538,193815777,190143043,31088123,2491832,49715729,66150,19046186
736.36714,232498,147125,197141774,293761427,0,76926871,1394529,0,10387724,151122450,142761116,24322443,2380905,31731753,0,15104618
736.868195,0,35493896,0,0,0,24452596,2000519,2461543,3797173,0,0,0,372860,11378717,0,4443304
737.267781,1278522,0,157385,0,64678,272062,1280224,25235,185411,9810,6123836,10247646,41567919,141207,0,2479865
737.369441,0,24689548,32802417,45860941,79595,14540133,1738002,0,1706968,26226527,25970390,4688696,0,3992167,0,1308674
739.783716,31909,0,174665,37425374,95197,501875,510788,517686,37732192,5062,454111,10687169,18739986,36961017,0,1394731
740.700205,73637,2344333,0,189839,0,505037,1128259,2364982,0,2324731,0,9071940,4474102,0,0,2921055
745.326028,1277446,2133246,2379011,290276,1826336,2572294,12570772,5642086,98989,18887573,156517,4663059,30049992,159053,494906,2376395
745.576796,2228394,1003445,843704,0,0,3855781,18380599,2852211,82012,35430076,463324,8127525,43651211,61994,0,4187576
745.827335,1774140,170640,453648,0,4921229,3510210,15790263,895590,205110,33267711,33026,6715418,39223786,183994,2204001,3059165
745.857155,0,23004,47058299,0,48918159,0,0,0,4240630,18932427,31972544,0,157235,1001650,80013144,0
745.891962,14081096,0,0,68814764,16318333,0,30392999,0,0,11402352,38673911,32923621,87422910,0,35080747,635549
746.077721,1085968,57175,0,0,0,2191436,9890940,315332,0,19180374,0,4288836,22026577,0,0,1846550
746.328475,0,24717,27502,0,1468059,0,0,24888,196419,3029061,36719,0,0,0,348604,0
746.351631,2648339,60490130,0,350856,0,1376073,5445830,35520425,99575,6488105,731748,40735,4441790,30047,0,296499
748.334133,22586,2073037,341624,0,2854074,342226,91411,2100218,0,1035395,1743293,6587422,0,0,9952942,16148310
749.335331,0,3630019,1836231,0,0,972907,0,3460305,0,652767,4160216,994594,0,0,2029793,0
750.318927,43077,0,1218144,542476,0,349805,7205079,44023,0,56761,448857,29206164,6790999,145833,59053,1620657
750.844042,1472519,0,5430208,0,49375,15598973,9722834,0,0,28365,4080055,4713296,5650738,69662,0,4267080
751.345622,1013183,0,2582026,387645,64253,10676484,7432308,49300,7383395,211813,1841475,3831056,4456512,5908085,0,3461235
754.32653,1041324,109533,0,0,805774,915237,8103071,192209,0,711606,124798,2412503,8057817,0,0,7379674
761.340962,0,0,3439442,0,152315,4529242,51057,110494,8743535,103769,30296393,2738861,423680,20764955,33216,10981148
761.378027,0,22634292,772695,0,2153289,19349490,0,8660231,0,75073678,58465757,0,2535151,218530,4146174,591388
761.383941,2055819,616308,26620762,1296842,1602903,25623261,7948172,100401,1895757,48082059,29139406,3148551,5824795,3265982,652672,5619898
761.809635,0,102674,126187591,1297843,0,426483642,0,124963,58684,645285666,604483618,515482618,0,3391054,0,682446071
762.809748,290638,0,7775500,805278,3769763,25840594,0,0,0,88363024,91586738,121397095,0,35391,0,14905324
768.307897,310302,2138808,15778422,101469834,2787296,98863729,25363763,362114,209622210,16291902,21269449,148026779,27941098,206308009,11125673,279914393
768.308017,2660466,3277907,70448048,146195172,17018457,169816921,89276967,0,294587397,38367452,68531760,166154971,46489481,133741999,39494228,158468065
768.308363,0,0,320351,303043807,70879,0,21495,38637,689425691,0,232736,4149327,0,459134723,1161804,8034192
768.809205,2696681,1549634,14559333,83487255,3812240,89054993,31743196,407429,169689106,15108282,20398204,118566531,22492955,153931653,11362035,217660333
768.809344,3511331,1553674,75223347,118501839,18454500,124077103,74195384,0,221558899,36040583,69238857,123250330,34778468,78256483,39691658,69939062
768.809533,0,104090,0,221611915,79819,0,0,705616,509564033,5679038,0,5398552,0,375485494,640723,2963657
768.904275,0,45242,349965,0,30698117,244769,284752,1397858,1337089,1390542,1121830,41891036,331886,0,28394096,17756733
769.30951,2999235,531009,40866367,0,14004933,0,0,86668,0,0,41942076,0,0,0,29054118,0
769.309616,2236563,519301,0,0,4027177,0,22649573,5514542,0,0,0,0,0,0,0,0
769.810255,758034,58420,10485417,9507365,2970893,24077472,0,0,47098223,4561089,0,25444286,0,0,12323096,0
769.817218,43301,1616753,361151,0,0,147906,384639,19209970,1616437,12410741,6867841,299941,0,4285008,133841,5288444
770.309871,150116,1550834,1046352,2687062,392179,2194208,1685277,287458,12073393,0,238413,7699298,1309884,8077581,1561747,14084568
770.317433,301225,46322,3621132,0,0,0,196854,8890967,26182152,5517531,7606321,0,412837,5430764,123804,1878443
771.912663,33577,9656012,4007403,9799144,2338180,12582722,122010,3129558,0,47998031,9034873,133776,268892,0,475290,0
774.859743,9538,178072,201314,0,143453735,31842840,67389,4209508,0,711879,1919198,171550072,1873809,0,171172877,76087756
775.361095,8777,357647,1232925,75461721,124471136,24610039,54282,1468615,0,1020267,4403198,141290486,610982,0,128833981,54171415
775.842016,104329,6715666,2298856,0,0,8885766,881738,4974285,315191,179230,2892804,9382740,981000,0,52780,9257320
776.363481,15950,0,0,5749819,14069567,460944,116167,0,0,0,589111,17278345,0,0,19932673,8400055
776.8213,0,0,3224590,6718339,0,29346159,0,100140,19970569,827634,2817533,63805244,0,20848401,0,86756338
776.865416,3579910,0,1409545,127770,0,4337164,6507011,48228,114807,2736827,4345039,1915360,9774491,0,0,0
777.322783,0,50787,1503166,4386427,0,16922659,35280,50673,14592790,216314,1244911,45638671,54396,15442721,53542,63360754
777.823035,27673,0,422095,1283055,0,0,32218,0,0,0,413496,0,0,0,31644,0
778.256199,47495,205962,231693,5570840,0,11672669,0,113656,594676,374938,123644,24006748,0,13772943,0,106342482
778.256644,84294,0,23493116,106421,1838998,97055027,0,41096,0,106574184,167058515,162088187,109255,2078961,1073231,1849687
778.756102,58301,0,19715642,0,0,67810637,61741,0,0,81460924,116270082,112718991,0,1839761,145613,2729765
778.757868,0,0,17022305,0,0,1718349,0,0,0,3246182,23225346,8924859,0,84264,0,4276594
779.298109,26552,206950,38123685,3215460,0,9846091,0,365010,13672096,3393852,13092443,19239514,0,12588074,0,39491092
779.799948,600364,142575,21236569,1832042,0,8447948,2309479,57214,10592909,837991,7800090,14302213,13596637,9017578,0,26770101
780.297527,473140,343597,6737758,872826,0,2452340,1950568,0,6390860,2057567,3079674,8191003,10710011,5529985,1375023,11427456
781.319432,74408,710231,2482061,37029944,0,41320282,90416,0,49097268,14058898,14865745,163778777,161865,289171,294545,12466047
781.764506,270343,273690,2022068,693163,0,356684,3523512,0,81542,0,469252,1575974,44757068,87025,0,740312
782.2661,157135,107490,1349544,0,0,231462,2696756,0,0,5049,140262,1170472,31650670,44569,0,435803
783.727697,3276258,0,1017630,72564,0,184735,0,75243,0,3226786,8458710,1058230,12818438,0,0,8225395
784.368276,2519429,3795059,181509,30280726,2660703,1529282,20378795,4525728,0,92879,0,15733388,6289977,153806,380701,0
787.844623,1148707,0,505797,0,0,8789,15492716,0,0,12905,919282,9103494,28753719,52866,0,3499491
788.283188,0,6664553,723743,5205902,635383,12961391,2347701,506102,10000200,246048,6598401,11244919,3005799,8052475,43526,18313115
788.418077,1292160,6795278,43062079,270920558,0,9591240717,3030037,32765139,8895628,340007283,390902292,0,10243102,952476,1103773,0
790.425407,3885108,1968185,2881758,5734009,87177,98112376,8869383,1240110,6329215,7956722,11919153,65739979,12012646,15376269,725687,38068653
793.391097,5518754,1156932,639758,13810834,0,77616578,6425025,490744,42951595,16134096,1399956,137921277,4139611,7037196,57755,50799585
793.767915,20087,0,0,161437,0,4779027,0,0,0,11222658,6444242,9381853,0,0,0,1300536
794.269823,0,0,0,0,0,1096209,0,0,0,7404165,4188232,7247894,0,0,0,253738
794.76337,0,0,0,825324,377994,2450146,0,0,7686965,420138,0,11445153,122646,6563987,0,18142699
795.265743,46987,2531909,0,1646924,46668,2168781,56212,0,6973364,0,152869,9670310,53759,5012687,0,13775380
796.354298,52431,0,413502,8030790,0,1078787,5941356,0,0,133228,0,1892728,11252894,0,0,729688
797.280031,5763,0,636456,0,447762,0,0,0,0,2002343,1013943,7083405,2447612,168258,119733,6401500
802.395049,599810,1561390,19512796,136556,0,722003,9481594,9044398,108433,3676268,11692935,28417016,678938,1812060,0,52580560
810.915179,192695,147796,483347,22655778,0,247507,9093896,0,26112009,0,161901,2121202,5374913,1113595,0,438828
812.516702,69304,2125145,17460178,0,52597,180511,3890558,1054228,0,6010,5362987,4766722,617662,0,89391,249142
812.716976,109737,1576359,18860534,0,0,133436,5060595,833718,179793,9798,225276,2448442,471166,0,181811,170843
816.355459,25521,9423412,4018162,2147081,0,351928,646968,9146134,0,10872,5013016,11295997,1081980,78326,0,12733179
816.606132,56948,15570955,6720283,0,138348,653099,1514469,15175638,0,0,9410616,19128691,1711666,0,167694,32145059
816.856792,65141,13917749,5801391,0,63837,628577,1432495,13214685,0,3444,8717757,16636805,1216387,0,52168,28322552
820.028181,2388540,0,290590,0,0,18467670,5593819,0,84917,35145,80523,3268958,5156985,0,0,6928521
820.356078,6629989,128961,298421,1131277,1694216,41325313,17478765,47719,0,129713,270053,5134108,13801066,359079,13904423,13148750
820.362402,3219009,575855,35665217,429135,736153,21763982,7101423,1706915,3889129,12086080,33501344,3603615,5714583,691495,1167618,9512819
820.409474,422948,3522764,716915336,2984337,69345,36378091,0,2694118,3607123,597627,2755412,28055346,469646,8857716,371030,20317317
820.696754,1955955,0,33192046,0,247742,14465154,4547170,0,3467898,12271955,31662124,2349964,3607442,949949,582609,5321205
821.024763,5151220,0,486553,2645242,421561,39807130,13716665,0,10011857,237839,448304,4247306,9110553,794787,0,8321396
821.030866,0,0,28300885,0,0,0,0,0,1264686,9843688,25282664,0,1337625,681421,467190,0
823.907899,1793405,0,0,2129410,84070,3261900,17529642,0,0,0,23505,5276419,28248168,0,0,1675321
824.409536,707860,0,45678,1651925,0,2755415,16132055,0,0,5293,32170,3909067,23053982,0,0,1373451
824.422664,6511,0,13608641,0,13983615,19679611,0,71520,709081,2215440,6502423,0,2399347,45468,3463428,0
824.910824,503992,0,0,0,0,0,0,0,0,0,0,1743992,0,0,0,0
834.87581,147470,0,588102,5107528,0,7111255,737250,0,0,40202399,13542071,23235417,1895676,0,0,6743832
835.376411,231758,133946,828168,4318284,0,8067012,79438,5458375,173073,31282789,10166432,17393004,1501299,0,5902135,4890601
835.891531,31236,0,2594079,431147,0,3085204,1319595,48054,784800,4865,6383659,6962139,1791984,60736,0,6088159
837.409075,103158,28961078,5378411,0,2517042,371368,1827613,26246400,0,112911281,29311939,2199913,0,0,17079004,196818
838.636583,0,0,0,0,0,16568694,0,0,1759684,306921,120712,35888668,0,6046480,62435,16211446
843.642493,0,0,2789107364,589099,0,1380347379,0,0,2767274,1441570631,1456645816,824843081,0,1465377,0,822823771
847.396801,96476,2417372,10204293,311073,966438,1647492,60439,2295489,10055950,12175183,6125862,0,1275324,23133,1520913,0
849.635596,0,0,110526897,15778786,705866,73339367,0,0,0,43298561,64607007,48971902,0,1233661,85301,31391407
849.884388,580109,2347758,140771412,2357747,73906,104693766,0,5255102,103032,47102218,70808732,58244351,0,70987,1122478,50823584
850.384347,23217,983608,35494762,593394,74305,32296250,85752,2119734,636794,29898880,30814204,12704913,537846,0,576070,3385631
857.119321,8840,7079820,4239427,0,33753,612300,723041,6742564,0,4302,4764513,11698326,411936,0,42026,15683099
857.318319,0,0,21972882,3953543,112121,64859388,0,0,0,43240782,44915159,82628151,0,326289,0,15098566
857.535065,0,0,287300,0,0,12711738,0,0,95076,19912262,46230835,4896415,0,72562,0,393722
857.622249,0,0,32035634,0,0,21823169,37723,0,0,42329387,43532787,20267586,0,0,0,8898691
857.819446,0,0,12715557,2742845,0,34443436,0,0,0,37881878,36214109,81823463,0,167071,0,12531455
858.123123,0,0,34362381,0,0,21716873,0,104313,8516623,24094172,20294512,11541209,0,10582313,0,13316548
858.319179,0,0,17475365,0,0,46079388,0,0,73824,34718873,0,75681352,0,603054,91191,47839924
858.373192,19212,481822,11392321,0,0,7825574,0,1396987,4298699,6955893,4772968,8611550,2116428,5664090,0,749962
860.624484,0,0,25540845,0,2843655,26055664,0,0,0,20199997,8758440,10105107,846288,0,245841,8817239
865.476493,1265817,0,0,1402493,0,1068190,2610798,0,76826,6151837,4110478,927667,9997432,0,0,120385
866.404842,907689,0,285826,0,0,7266179,2882722,0,0,0,129884,1728748,3712284,0,0,1639806
866.905739,632517,0,117342,0,0,6130790,2354860,19623,0,10414,63417,1366865,3329723,0,0,1591868
869.761489,89362,107479,939663,1703415,0,4017648,0,258850,894028,182701,0,21205011,0,9780292,0,58936331
869.889613,50602,468292,452089,0,0,979142,0,207918,1439663,0,0,13032021,0,14693174,0,2546748
870.35329,0,753122,0,739735,2909042,99366510,946861,3638360,584364,979953,224236,18981160,126829,5039033,0,18594395
871.524329,0,0,1766113,364319,1035557,10984299,0,0,9971172,1971023,1821855,6320195,0,2235076,1832434,586340
874.85366,0,0,0,0,18533037,742868,0,0,197382,82873,968955,73152032,0,58261,40129274,149301033
875.353734,0,0,1068548,11884221,5677689,759777,0,0,0,0,672161,28629025,0,1295664,9879634,73416508
880.002456,0,0,0,0,17268603,270805543,0,0,169173,25503125,27279027,153008692,108011,0,0,48444183
882.380864,3272656,26141,540580,6776083,79314764,1650626,82397309,307083,27881035,10197,45043,561991,154995912,12948757,138566632,0
882.447566,18709,6878382,212661,3172791,0,711203,244408792,5961565,5018123,0,19475572,136124791,69558286,3987944,6387712,25980577
884.411575,67662,2902814,2525239,348321,0,3952146,54130,558780,3027040,11979102,9729315,1203746,238870,0,0,0
900.528672,50266706,2843627100,591915,0,11580024,329895,265758789,1155898438,0,10773517,29014317,9084289,263165489,0,2252972,15084263
906.429692,55344,0,533998092,2767701,0,74209535,0,0,68588,109710089,44913260,39472117,0,186980,272335,17860071
907.925659,186908,0,13948696,291079027,0,1136360768,69572,332040,0,226073474,4765515,2913618,946284,0,0,0
908.423289,161835,0,3125349,718426,0,8215165,673507,8561899,316314,22244753,1042690,1756689,10017947,144020,0,11078141
908.425277,0,2161286,5589565,107505744,0,420475222,0,106921,40365,81167007,196592,1124884,202994,2481318,0,629318
916.917377,13064353,2203406,252042286,238101,0,79206314,42281724,339061,915902,118374769,143019816,48403467,62216603,280305,0,89269164
929.642376,28499,0,567041,0,0,529511,354059,0,0,0,300480,2079291,3259072,0,0,4409461
929.893117,60190,148369,2172102,0,0,1230602,960466,302940,7807918,4642,844184,4803057,5316741,550883,0,11348927
930.143936,114570,948619,2147472,0,0,1405862,1424167,1482750,0,14429,921117,4443353,5965619,0,0,10312233
930.394574,54250,87948,1326223,0,85340,990210,936823,313452,2105597,15030,705192,3098498,3843008,0,313282,8998250
930.645228,39784,0,545761,0,48273,477473,0,0,0,0,0,0,0,0,0,4738712
940.412814,2227315,0,814526,0,0,2854122,13850725,38845,0,2731206,709347,18948160,33618107,77435,0,8802992
940.747177,3120648,37991,655196,0,0,3932878,19767842,261819,0,4051443,1470507,27348019,48117982,0,157644,12862460
