mzmed,T051B1,T107B1,T108B1,T166B1,T173B1,T176B1,T051BCG,T107BCG,T108BCG,T166BCG,T173BCG,T176BCG,T051PPD,T107PPD,T108PPD,T166PPD,T173PPD,T176PPD
499.725812,2875317,10081476,2767556,338700,1384806,4016711,19453,2979770,507069,1104884,5659887,2232543,0,937452,141977,184510,3840174,1771947
500.219971,1052900,4219908,672840,471238,5012811,3630431,74729,1560012,1363667,6125263,2841691,15709488,536608,7474439,8666348,14046351,8821757,14204552
500.741379,1104077,1430915,3490427,6756810,21076131,0,12689,46699338,22747,38370999,658664,26210944,1057788,168468,2061714,210972894,92067199,2735515
501.216257,7794451,20506470,664918,30939419,2853489,3986457,12921,464335,11115,128576,4852411,14263917,3088,17724,107055,31739096,1231638,383119
501.278937,17160267,9029220,17243754,3930962,58079269,444026030,2020122,56687588,1048280,10449015,29700792,310411,16611853,19222842,1313815,8812833,620324,170053945
501.774099,435862,26930440,6860,4677976,8829995,8959161,5028,48979,39082,4700,19089545,4301152,24261,0,0,23743651,172094,79061
502.25871,45704629,32982301,89961250,12039364,37337772,239915231,1748972,65140291,20666517,30209238,948146382,9520313,18178825,149823273,4104791,234168113,43864452,4604735
502.592344,35996974,24103600,17446113,9702791,24232330,65998,242431,29910030,8128618,14899676,486730,7085457,17488959,64593721,850616,1291285,58154323,4174222
502.680501,9710747,7584754,39175461,27992961,2485706,2275205,1320912,5302184,648433,1520073,1942503,435401,344549,574078,66241,3180133,10862057,710234
502.748406,0,17616537,0,9155049,10536747,1215180,529744,1545039,7867,1578083,547611,0,36226,12751187,3265,6897992,3776254,17650419
502.758114,55489885,420173,6499760,551282,2208313,31359932,32184,19656124,4451724,3122297,36234616,174004,70560,1543043,19558,629413286,3132221,7853134
502.802959,46410258,9015349,489633,22443870,4536472,382220,9145,49576647,36039,26271823,197947,2394881,7338,23076,7567,253367950,73252697,149812665
503.739224,429891,162585,409688,115619,313797,486532,0,20720993,1249177,23161503,361163,8293808,3773795,10614726,1579247,253874,548931,4941557
503.780781,271836,77949,656988,0,291507521,31774205,27258,4530644,6861502,9381566,12156842,280988690,7749675,55984404,1154064,4831458,14711851,5381394
503.907083,45848282,89476185,42202202,13067665,2095757,937215,72396,1668761,2878973,811574,927929,9956963,920801,1816211,181755,55437196,4924427,3967041
504.241278,43481337,97424698,38152418,13620726,8357418,2601042,880467,1306857,2885559,4689354,2668671,7541380,1726490,2284613,620147,62699687,11590674,8799301
504.279254,19978176,7493235,28599840,9468602,79391605,4543105,179171859,18060773,46161709,9105171,3071862,24699894,20253590,12279734,20222844,36287883,25359509,72439586
504.291988,75468511,48601531,10625742,50072282,28787878,6933089,5205676,9063198,28226210,73998789,5007449,69912484,10104642,14955658,14012609,893131,62209889,9795063
504.923128,1070837,3539325,280444,1063007,1756988,343421,356944,26910866,4162608,39398859,1300430,5653249,425039,11899343,4983430,1145352,13057155,25372128
505.172671,7160908,7966679,51524534,26172950,22008845,2881466,4568240,16308364,716362,12973199,2150155,2715116,12020512,5298033,579999,2115114,18052598,12053547
505.230136,3338336,397718,12825727,436251,34466159,1341707,4149915,7222102,41042,8559447,9567794,948089705,91243,32225804,484882,125411408,15933958,5997096
505.506991,5239704,7897869,18622843,18711243,4703716,454638,3025281,1262087,0,423435,210984,1329490,4143522,0,390529,658818,1304938,7903447
505.788331,850686,12815327,8209103,12343227,3267589,598991,150831,1774415,5879492,1094332,1870801,652551,12403372,739555,5076295,17487390,4595837,11863656
505.904112,3510763,82911,26162250,27079,88560207,5009301,28340,19494706,1447846,18281907,17472949,7832548,137078,5638934,46445,19401716,12674552,248722
506.243519,241279852,9470037,25697,6315307,13598095,238084727,0,15274841,0,3036152,294208489,8304183,0,52491,0,0,1331694,0
506.583972,893672,11280968,1525445,1239286,230113,4171718,598121,45941348,124924,57028216,5536145,84221727,171026,61483512,85186,253726963,10676958,4887201
506.601344,20656327,15161512,14640906,39681903,74928102,8332829,80375,8676910,1084595,67479060,3090001,24957465,59190,9015525,11480,65077781,18138182,6266640
506.698637,6586473,4754689,2466207,1381556,28589162,487106399,4876247,96026708,689391,199051277,144393869,62684360,469127,11845863,705830,35201009,1950138,3422794
506.745053,8268498853,22890405,2380800,28429635,6897378,2876610,0,3614851,3061,2061285,175016,587832,270280,899436,771684,3631887,33206999,2052270
507.199996,3528024,1853442,964846,1492829,19254387,235995214,1309656,43661328,32074146,97929003,63439570,29241323,899942,8588535,25227244,15866207,10594014,30841843
507.27827,30569658,8747643,84688658,390885,2918908,22484997,271240,577370,809513,577779,33658568,1899740,4204999,549725,3675735,1778100,4747952,1923921
507.698851,29649711,1264467,6059490,199243,11261182,101623456,6528096,13954247,529325,45821481,30590835,12765784,1287143,2607643,358675,4056575,3837027,47736480
507.927192,0,0,1075185,0,23878208,470641,31773,1762807,83190,21385469,569981,50413159,21966,3900544,102942,59888762,22538443,3118459
508.228398,9424331,11645536,6572660,2974485,901121,3937530,456537,1205758,502504,2400291,0,1999922,1148307,743209,2125751,10490729,9189838,4136324
508.273939,137850406,20897782,179064582,3980942,7442682,31403681,660765,12159170,30543919,2932982,15061825,2275343,10559708,3834305,21272248,9470321,11434318,4507288
508.764039,2780540,161857871,16220,121826030,8530435,10624074,8905,9316730,5412,185550,1036221,46843589,0,0,0,16804124,3142536,7487816
509.004808,223899,2436006,532293,2550253,1292007,37316237,76243,38745334,2025907,9507483,38277168,659405,3790676,0,1167381,325011,10695861,5065715
509.215077,797068,1218639,3828604,4173762,11270088,1497305,57356,14265091,6237039,4233403,1314644,12652076,10031965,2718781,1178692,1792781,2686380,5263061
509.235872,5944313,551205567,410813,330066179,13770976,15798760,219606,213946494,317149,348450,5867445,342073118,88652,185846,178252,1524911798,2780073,4161436
509.737479,1610560,327464804,250213,91571711,4998595,6691150,4865,13802026,0,557868,368608,51412788,3746,29223,4587,961812274,2264126,3415252
510.283118,3846469,12959700,1721287,24481355,13019247,2364803,0,6206944,18590,454430,715376,5825796,3369,3082395,2673,1424147,25894445,4853465
510.292439,23470842,58802386,1033356,3874508,4166782,22580361,1049214,4240383,439873,4456993,72612519,20072227,6804,4072712,71799,47171866,16233191,8348719
510.292822,15709427,31120859,1257441,2113628,4343728,39955543,2864471,3237928,875580,3327095,27829094,6916294,16064,1948746,0,7132955,8382624,21403828
511.187711,35979512,99049122,7357217,97441371,5438410,0,0,29020285,8696,199442,9435962,28046609,17523,43801,1119357,60360867,5289980,56954163
511.247535,60851835,267059582,124599,107301442,4767608,15840066,1051995,89907846,11100,543843,1636120,13699023,20970,476845,146209,1956385,1341809,29349445
511.291924,303986,101455,392933,121588,2464061,4131483,114786,7885359,24200,1648172,1763583,8306017,0,5881472,3010,8614069,8752731,1275088
511.521884,17839640,70021786,5729786,80578427,3399789,0,230230,29548853,255836,1045852,1848017,17459181,336641,428071,574375,43205557,5519192,43712346
511.737523,1631278,360388005,9504916,49538037,30518861,3075721,204195,1751286293,132541,582587843,24549367,1224315010,256959,1974279224,1706316,70469095,1577347500,38039548
512.238097,2091461,155033883,4499681,24314098,11899630,5150973,67738,657479326,60209,210039145,10050668,467838102,57596,830596682,666532,21787654,678593601,12247646
512.57906,2048951,37612,1364089,24348,3685827,86562,565953,134923040,15310,336531946,5628982,63174300,0,299049703,0,2934202315,775462126,1788715
512.730212,340140399,16682696,4364055,35741074,13518680,20000051,214060,1578120,839731,525319,6062118,30947652,36019,116607,22069,46701140,71365018,83064495
512.771419,6187065,10590098,4503220,30979,2326265,4746531,0,3878278,16580412,1728711,799572,1038019,619772,211783,47149,645773,24293711,180461
512.9134,1582704,46777946,374816,35045429,22694758,450906,207063,94849412,0,213469609,4812743,41236067,0,196937324,29183,2417642542,675483660,62540577
513.247615,6025209,34532959,0,25517238,43737930,2742272,279662,51119106,787366,128336584,31920154,139505086,257891,115205640,178375,1102314826,298029272,46388209
513.581726,185885,12179927,0,10385194,10623221,1303462,21378,7581514,0,19247279,19619756,2679478,27787,39463882,9902,326346463,98602787,19172122
513.91591,47516,4576885,0,3607599,29557468,392018,24294,1780136,12203,6837925,6503997,443007,0,9707578,0,86833481,22760974,7568220
514.225847,21087757,3678609,17135070,905747,8666674,6940589,50869,6874566,223532,2806718,4347270,5559083,4280854,3302785,157612,719190,9364909,2404158
514.792766,5154472,2154869,23307724,36245,82940739,82980436,21878856,143214471,957421,28395489,56771513,75732633,489261,365200173,515387,1550203393,29296116,1028988
515.271924,3765698,1103692,1730767,17804,636590,15513294,2200774,1748425,8012303,14560041,3692660,9426933,1070328,1251737,12649813,1904831,3428480,884454
515.935437,432612,19954624,125089881,30131132,3373291,11965771,5971,3525097,663865,8866508,2915708,3622705,52193,155637720,5969786,50001685,1705988,3485798
515.939046,40979364,90953285,352610,3616204,6086735,9418396,21812,3698966,13100649,6804675,20880573,5419120,240850,788853612,1068009,120417520,1751505,5702789
515.943365,819674,5378473,1918055,1472722,20250550,45861152,1138338,66376139,65674,12966343,81532728,612883,182525333,17852662,11100,2995462,8825332,2079111
516.271456,46160871,8087017,4642043,14653118,35351589,6097451,0,138274086,3866,3722299,7111519,896278781,108530,12532,129591,25657107,79162375,15142318
516.273309,31519640,48378526,2052885,7515187,23329330,2727875,822307,10650955,27048185,4539378,2447824,14517525,425725,128224923,135370761,99408027,45614082,26141455
516.608382,8320337,23006029,48520,2564306,0,129250095,0,278309,208135,77706,582662585,519541,233412,0,1040440,0,346833,1580215
516.746747,491817288,108649,53580157,5232069,2304337,451736,3345,17520687,34759,1405986,1245030,11132477,22724,765502,0,42664330,6395313,10847995
516.801099,19471863,72738770,47392029,78332021,23389738,1119102,20760,39363619,2543,135782,3973697,124351373,62556,0,19800,3628574,6046623,29068158
517.262185,3663310,3313995,972001,1656559,2779757,3759578,6125528,13832828,3585924,6023957,2534425,21758205,260074,9420378,1747110,130865471,16645684,4611937
518.282374,29628737,5775935,33362751,6773671,104406049,5906569,599861,6104267,6047656,8692818,1555430,63402465,341853,7223314,500596,166625214,11702082,21737158
518.318036,8891581,651899780,30193253,96122917,22644917,3773483,4438577,9452825,46978616,9957992,609562,5445129,1033316,61869795,9578029,132698762,47568118,9199679
518.560463,2109587,0,1778665,52154,3708140,121741,901331,12114504,799759,10235943,1066304,8459701,201350,16780050,147442,4845963,1130598,2510249
518.776738,4537807,484109848,0,138819845,2589196,53973967,3145,40701,0,0,489728098,53930,2444,0,8733,765019402,123512,0
519.601792,2065577,14493408,100966,4823498,25176,31223122,0,191834,714983,0,2192428,171530,849278,0,145425,1874372,955297,55444
519.721456,9960855,149827568,2668493,273365,5244056,1298233,53084,935262,6420024,373660,834479,1389497,41191,42156,49302,13716277,731967,1157303
519.935859,993453,12435371,25998,3409740,43821,12141339,11108,84564,430740,0,2553232,120607,627671,0,57923,1491371,139875,17949
520.260922,4355592,1696774,5456613,0,3010738,8196525,2050,10519584,140887,744624,3795431,9094440,61861,17399,4526,9224019,15070139,11065473
520.287116,20114700,11749110,35045381,6601144,23144133,3074843,8560153,10478031,1743777,6923938,1295910,36160578,708276,15369802,328802,4048606,7638700,9184449
520.349724,1031324,92828342,322649,34753718,62209426,8184339,36926,5722026,501044,2803510,50529150,36115229,12698,20571832,768522,19427842,33091919,18285760
520.789912,2727239,3653054,12095104,11574023,50404280,3549771,82323,3934659,1112233,4932908,1931306,5007363,134586,5398235,50263,588512,21759365,2972043
520.975091,215944,0,15123,721632,40579,1636124,3086,6312935,0,5571995,4289696,2196354,631660,1849518,6911,6911623,153268,77535
521.225828,225012,4483155,16849,4094506,811977,8009783,2646,6046558,9272,5352340,7296750,2665590,9317,1963003,13628,1985233,2502641,352521
521.913845,5834236,5643025,297542,17975016,129668307,6719434,25437,7365609,5119239,3555776,426530,21197886,3964730,451090,3670444,1030071,3146651,616810
523.27172,0,0,0,0,0,0,18783,0,604145,0,0,0,2988774,0,344410,20906200,0,956056
523.557642,2641141,2406545,592665,6827838,9484466,7987419,1291579,37190597,2077852,34615964,531841,31327825,5985856,49043378,10382182,6722482,10596034,5336818
523.768288,8235458,6596283,3529018,9867351,19222967,903657,250989,146550910,274889,177266579,99660,24176009,132667,63884413,51666,10410544,24097076,337567
523.990817,2572610,59971599,2145286,43311372,9684945,1510024,2776124,2411806,593800,12168704,2755480,16012458,1425069,2162325,6384158,17614271,4885148,0
524.249311,6603251,15760217,11272145,22229414,25853970,22813170,858063,6272074,3841720,6028437,20022394,3363145,3316776,15458709,8264031,75124788,10705933,9553296
524.260783,99978125,6419294,1273122,1709438,60408860,7268099,197625,4325513,0,11996637,7262020,5963705,10212,4208248,265727,149411044,48470890,216801647
524.491987,925952,33272244,553029,31797821,14015830,163301,731040,1241664,275819,1280904,0,379375,237984,1249076,2410830,3026012,3598697,798297
524.574302,758213343,3777500,35064514,7132788,3735826,852692,14167,2368091,4234,4179431,32471820,62935983,0,74503,11713,43852692,186853,188606
524.762687,0,21000723,14452810,2817534,16493855,307649,66035,447575,240137,4562036,8272110,2656840,0,1181759,0,15814280,6683465,1011220
524.780297,2646805,6370679,4735,2422586,92237,66146921,2617,0,0,68339,15322514,0,18766,3614,0,0,0,0
524.932246,7910693,1338328,4735677,393414,1432022,0,800469,10667787,61618867,12214615,0,1890406,1032244,3269824,779028,1029433,13424285,7541235
525.250433,12989152,56446912,54331229,21793668,8803904,6520187,199888,2405818,20980059,654136,15357971,8613577,1693265,966440,1759532,12484565,40185045,27079352
525.258631,17501140,8795991,3506576,18720743,9697436,6947485,0,16700755,326691,40424294,2888558,14051128,0,28893,0,5868014,24172610,53944699
525.539712,707286449,0,1420303,0,0,155757,359988,12619487,32361,44975968,293225,36896845,516817,8104837,139397,13615761,34392421,75267288
525.56271,10265851,2668162,1642274,1908581,174633,2504467,57349,34218750,0,5462283,4083112,305153,0,9473675,7279,93885978,17853460,1418570
525.608601,61527068,41640143,781176,1220347,3319091,3420422,4752,0,49495,357529,11090107,175201,5172,3177021,5801,0,167370,636097
525.672007,939550,1037352,268897,1195701,4968032,162315096,553077,22859853,282528,85005586,53233559,18724902,537137,4968907,708883,864799,9430122,2919335
525.777091,4181628,3843703,1373318,29214148,40211157,7264592,3072893,2205326,13080645,0,1428327,715025,115875292,64316131,66403662,2557873,13128660,6535104
525.788456,536210755,115362331,2594141,1629736,7205721,2905779,5273854,70710913,1449416,120841861,5770661,38216361,0,12806220,214974,5938329,42278468,85348989
526.253156,560692,4693529,2078047,13706251,235052140,11276444,4068946,4490864,11635961,3456242,11671246,1896176,4639152,15295568,562472,1918104,9575526,3877990
526.538054,9936520,12030128,57111482,137640001,0,444951,9657,209030,80441,0,1775258,1526899,0,0,0,17349913,803987,1226492
526.67211,806631,71721,0,52757,3183065,46477949,105054,5306259,69370,18583274,12768449,3958415,320401,603923,0,1197260,7433740,3861583
527.287935,93929771,12637517,6524907,7720709,252868090,79205671,594811,27326306,263494,28983534,52287866,235700793,15849,2992243,33149,4113115,312661369,7482789
527.609575,47787,35263105,304636,17503602,161940,6318225,25181580,57904278,35051964,27859465,24123325,16713262,115186434,14412772,23920964,38402965,1161096,1760636
527.778881,4449990155,1764676,2314327,591745,8815917,3003987,3034356,5645819,307549,6991783,25940022,28510545,74595,8594564,0,84867049,15671768,172947249
528.21172,453701,3754303,2125845,1103286,12729144,6501598,816790,9496141,2250759,8783724,1725336,4131674,1614791,10108787,7055371,6480598,1968847,1896630
528.252291,2778621,13023089,50125,11613617,66920228,17038229,0,14205679,3341,4979343,11672165,5018186,0,88637,0,3527748,105209890,4854036
528.307757,43424941,52081539,38147321,78055480,300210578,1188321692,13504,9519923,3848161,14185939,4935737903,7487639,172141,21872462,4128,48132461,137544315,13704358
528.617134,469341,766347,6286,0,12837380,673745,0,5607957,0,678747,3486710,2417639,4670,638736,0,403022,222256915,14817484
528.793466,42672876,27481554,5851016,13339335,11552669,20220625,17868,73086107,87204,32224,12806098,18480422,7150,1188115,37490,20804787,14882606,8189894
529.298411,0,0,1199801,0,475184020,0,5176456,101318995,0,29758474,0,57269209,0,0,19695359,0,0,0
529.32662,136915781,8347956,109770718,8633492,12733719,18504560,146459,2054171,136776,6017820,43658639,22789443,4637,2158454,159188,12879185,17585819,16670957
530.271715,12312335,787581,5562618,6927276,5911148,53568853,2534843,30839857,3021755,138742873,2023792,407037026,121480,41089613,1816592,9539590,3729553,3524299
530.273194,7376377,9827339,15008,7894883,62414,22430524,0,207120,0,8961,16007506,312485,13337,47075,0,3474497,1152275,124122
530.30194,1007708,281267,7253121,422140,58895155,1120480,558702,85018086,1457522,157875754,1856430,82017965,2344348,1746784,1036832,8022838,33207492,10155419
530.697579,0,0,0,22449,15925767,284604,0,1579112,15766,41699629,0,30920276,5882509,3426068,279637,71900374,8843479,97772623
530.730488,0,211607,272047,2651832,181460,627203,656069,35265603,110048,61218325,1204689,258901863,197360,1189547,0,5316465,1819243,1686616
530.751035,75516568,727617412,206489063,51732023,57178875,553074,2070988,13922948,0,8970301,248029,914805,324551,14897914,17379680,686874,37720405,4635172
530.762288,14358036,7470589,32806192,5415296,5490390,7893480,103233,122647,127506,19778534,7968267,2218171,481172,0,158335,39840904,12403706,5495196
531.267836,5461806,55837534,54099,2608500,167448,30605834,36358,1950284,7098,132269,14524723,23402165,8504,8383,21106,1280728,177818,118815
531.773856,485654105,31133478,26710362,8188452,389016,4242419,461861,7380726,853919,313692,404279,13877702,924623,614460,1481343,832325,4283577,0
531.942519,501066493,154863894,0,610366813,85022195,7488057,19485,8284415,0,240253256,5854625,26414811,160056,406836283,83404,42076084,728105198,2111427699
532.257933,3700917,19922470,1830746,31528411,1350073208,25426569,4869,22139139,9178,648845,4286406,21336339,126311,284583,115494,18211555,31476875,4880715
532.261894,2397804,3222264,1342587,0,51689439,740666536,527266,88225793,3680875,68898839,282409765,12579686,290165633,107263567,12333087,251754,115170015,42126067
532.263116,43817242,4781761,62130,2469796,814301,142805800,225452,71948,27327,42592,14434181,204159,275517,5918,0,2418967,1398882,410542
532.27678,9987628,65096217,6766528,533599751,27658865,3666370,25848,5643259,93051,96769040,3680876,25312850,26151,536181598,21388,27564149,323430311,1075942609
533.154478,1455574,9326223,3014062,8113087,25218661,96689395,5294246,21265822,9175236,38950465,31206695,10428160,30580408,2995408,13515030,44164960,22897997,125874718
533.517593,38320,81258,0,96839,6593228,8047978,0,0,0,30814614,29203061,3871938,0,0,0,0,0,0
534.243457,64230066,5357893,4890220,222783872,4700527,1756427,693180,20879379,482115,10548084,13713905,22059062,2079624,16193186,69260513,190432207,55942937,38489326
534.273377,2923398,2514450,1889419,228246,13154847,127921284,1241151,260182141,31595150,61977902,262376965,17313154,18091430,235454751,30175388,30528174,167951195,9526754
534.275967,2025458,18268625,12376037,129650882,146922331,2841974,1264294,3759869,3665983,5492065,605249,14467780,719432,1647169,989868,4103817,4509939,6630617
534.591752,3396855,4572910,108213757,5512857,1539096,1175086,2220526,1859520,7494467,551509,645349,596295,30379327,6422699,24751188,2059657,3877445,4273211
534.743302,24931310,111043,1965941,90773289,295152,553403,67184,1354226,13132,2198567,764956,2398613,522142,463526,25187784,51083152,12482585,5299296
534.777346,4801116,11149342,8611729,57693291,240167630,1092381,1194754,1461598,2760394,4708013,466811,10635583,23640772,1122101,271773526,5232449,2144571,3863585
534.824696,17267240,7975346,1900811,17398706,31799368,7456336,57308,20296586,10683,110394,6306727,7731130,508842,0,0,680801,7566403,1722707
535.263792,14499699,119323236,3688390,7923251,33552748,6550045,6226933,2027000,19031865,3230388,14731121,6930561,22006041,536606,19253213,29386215,43859162,7911725
535.288304,1041328,0,13312706,106342,12060807,16213237,191503,91813045,272789,3095032,3850489,20422478,316473,3174272,57017,10797290,33544710,5465797
535.325744,9218398,4001170,1716386,9755286,10378625,23565915,0,9975886,154536,139172,39111570,7984387,1410769,48346,40705,9791418,3060085,1494792
535.745768,202829,137061,94589,124790,1503018,80687258,28173,8086443,125003,6370681,57432522,25310587,494542,0,305740,39812677,945015,3626346
535.945456,643020,595545,240041,4186571,436452,0,61888,12377708,2094614,10834566,0,3191874,443152,4614754,3563046,122016,5142234,15329999
536.275484,4608606,9849539,277817,8351952,2061594,16933487,3440,41958268,25138,8931,15275145,94489493,514475,3222,18143,89276118,531345,2700144
536.27845,3261633,42618947,1498398,23374284,25609201,516398,223816,69141658,3475413,68332991,2765902,57480884,2057131,226810355,4453467,2324214,28435198,35014063
536.288003,83365031,179653646,63650889,46109416,38473655,34760565,69397,14373823,5060338,14631908,129062187,41582413,13080672,7712736,890104,18167844,157170663,51448281
536.294027,1221655,45171449,6344164,33220128,14982648,12138755,884939,47014762,1178523,30666713,10429022,19322851,90152,7634160,486917,18817862,7826704,6234819
536.78941,47303460,101355255,35215375,22972281,12270629,2755375,98626,3219828,2652209,13362481,2420174,480598,7254773,2620493,164329,9939898,7438112,21688315
537.248657,36802898,107690863,75727730,8928560,31612453,15537189,6759322,215863784,15339962,239691796,23575776,73641625,3019200,276129692,5184830,5886286,206057413,173232302
537.284944,1553927,7424695,119611,2937513,488332,76544160,207279,45727794,4316,349395,29016938,58829898,0,10340,5093,14019667,1059616,1045380
537.292437,10939730,8903199,4237634,4120056,2787695,0,106764,1178535,431943,0,20234939,2875813,1015686,5034988,16622,811335,23882302,3057221
537.33111,25646280,6474652,27040505,12322368,31854299,2851023,1513081,48756869,10226481,61803607,3121592,48315216,42800466,242500977,13691079,14405724,36393027,35223391
537.750067,19497179,36474518,37302886,7877948,4028377,2618775,897945,1046941,4291787,1146605,10075256,9350049,1203762,0,1399143,901480,39485403,4740423
538.251377,6042268,9767037,12449672,1151308,123432329,0,2982884,0,2470543,0,0,11532301,4433232,53955601,274222,804056,16420672,4049848
538.293693,12274415,71571572,47731948,12977953,3278376,1582841,85341,7799693,6674404,10033351,8885551,5107273,58704,592999,228321,15941433,48150446,9120831
538.333508,0,16464597,2614521,1957385,15790469,8564688,1535522,5046854,4892062,11537622,21770004,5848343,82280555,0,9072623,0,79913174,18810431
538.633462,9200746,245099,37743,966823,3930791,76257923,167653,570481097,3667671,43426361,129568530,15978960,2510670,307035888,713987,928151,49799023,152546
538.633764,1119679,3308363,0,18875063,19154645,1620619,669661,3139331,2982783,2371644,1688831,6245144,453339,4719988,575632,2966756,2100544,3563389
538.773345,1661171,19011001,149578,1083110,0,2209088,1015836,23247,6774,85709,30932700,659792,40897,13979,0,2025501,417050,1533989
539.280833,12604735,3290402,4920966,104674,23253080,7661870,172753,12524842,6769841,3827965,8983609,5696012,6075289,4796173,259828,699829,73415768,2858329
539.291737,10314394,4776929,6116,2810796,8580,17011174,0,6587,0,4695,1598807,0,100754,0,0,1517940,20006,0
539.318131,39153309,225200112,94607796,208029169,69656532,95395591,61141,67763730,140765,77631419,16683860,36592525,339793,9768692,69741,25627511,126943728,62983013
539.318318,288909970,100981268,5818469,91044719,104017353,158101319,11195,179044007,87872,146742337,27802303,59809331,112541,412855,302315,57729379,88290057,33113373
539.519421,19616130,1362193,18900992,42801474,777138,974480,130062,39470481,127833,13996645,6253339,724207,680825,725318,94906,279261,16747726,7647755
540.253206,1693246,930541,1459061,653159,158069518,19481108,5884769,472380545,609548684,269622291,15441285,248641916,134070524,619048547,1254732669,29737430,162756298,12951074
540.262882,20232962,207935334,7525339,27977231,22938175,33884058,0,35475401,40689,264324,26750984,34109381,250020,65689,114077,297606699,60640333,20757763
540.266566,458869208,50392326,55698466,221397353,18985973,4204696,8797043,15040145,1310192,29579543,878658,80023919,1300254,4701570,3147223,223071249,30976859,14646504
540.275151,6613205,4457598,5111875,4904825,42204613,5707261,2006289,51092031,20198079,84812790,3574471,122730502,783684,57973523,124634,3368012,10736515,17313593
540.496748,5325185,45915082,924216,45256523,16141482,3142508,4170,2043566,20192,92447,0,5691602,0,35896,25045,0,9652142,12692826
540.569455,5255014,9868742,329427,9870831,420585,4201646,0,291127,8959,19127,17229100,1313927,1453453,8671,0,25441376,0,712823
540.747685,80084,54361963,6727,54293165,19608452,438312,0,90706,17022,28480,0,104233,2330,8772,5146,0,9181329,7704586
540.988377,974831,0,0,220869,6792598,2230118,634964,147548013,78732,210179367,12346249,45859922,342248,144605793,5055,0,4047592,0
540.998035,4994848,37658119,143380,37945758,12009953,2701583,0,2103231,105212,60117,5547813,2814299,491755,16760,75064,0,7403545,9657623
541.256905,149082750,2481056,7179155,952162,0,3427154,642516,85967309,106379840,45509263,1421353,39626911,0,55388365,227133342,901694,0,0
541.280667,61003361,263291470,175439836,28759130,5634736,67853242,0,8116625,1312418,7164304,62970412,19609425,1178759,8474689,0,6060966,9086145,3031250
541.290372,4834173,3265714,3756610,17358077,8247441,296663,22565558,19321464,4033507,4344873,2009617,9671295,2066182,6785001,339284,4718730,48767318,58270293
541.781905,17634649,173010155,97627675,29399928,17172985,742974,432266,4008433,0,4813229,107300,3976846,382175,3281971,6186,16647270,8940844,105665
541.804067,13323269,61420441,12629122,4086895,61896544,3285784,379133,0,908474,532846,112851,16350546,321374,467063,0,12086870,13118711,784748
542.318743,9312930,1368193,99886,1389439,4860422,134299341,1276039,17824447,113004,20834585,292720151,36762181,26559,271526,421074,516072,5794255,1829218
543.248281,4783007,11897754,231045,3258651,575299,2958618,0,164262,0,857663,3791784,15253175,0,3619,0,15363190,44512,12926
543.581838,3506912,7669175,116932,1565368,547961,16924328,0,51896,0,564837,7404196,12264682,0,0,0,6695770,28948,33778
543.600937,7927035,4686934,101744,13036505,904016,42101152,0,14095150,25445,19981073,1250226,819610,2835,2707832,55353,172748,301336,134179
543.781388,323612,28920638,13777,2835889,6322138,17428228,26888,6393047,59074,335457,8417997,16601197,184027,63469,9550,6243032,11306656,6363577
543.928793,60763,138395878,54019,24762272,13781935,2215207,22500,7475716,164899,199910,340544,5356226,2731,28987,52877,417297,13922563,7016306
544.23735,14461677,9035818,25285892,3221172,11329715,32990344,77268,614712,10017139,1792973,5149580,240186,2371367,291815,0,950119,65731397,23883666
544.262977,1204630,114644723,63010,20339481,11173549,34502655,0,11970463,11295,707280,193303576,7382238,0,81633,0,2552775,4378362,2953173
544.32093,54374922,26404288,19594468,16863692,16039027,15867253,341398,14972903,41121952,15899422,11435559,64060495,2020850,8639990,62159,632959,11375385,27910593
544.597283,3084203,51418128,164870,7611981,4781544,395073,0,5767712,0,248575,504446,2244214,3538,7766,10127,639619,4786975,2196858
544.739864,8223968,2933893,14552438,1735411,8050016,20355465,0,1000103,368992,289466,2018377,7515145,586814,909114,0,1323457,36987888,0
544.785882,5138431,10572759,19509600,38272332,21911425,17244570,2935756,39479056,1780847289,16895883,19885831,63445189,21284856,38936197,79877055,65632265,890418360,96164896
544.806699,0,24929942764,0,12477013481,144063887,40191079,16084,17352013466,0,2745967354,42054630,27124427777,0,19213578605,43575,60092018303,43427047051,0
544.946394,420562168,5288481,373061033,3023259,1216211,293014,919106,10989360,2031511,4061796,1785122,3771725,45381,12474015,10893,3954177,5318792,679846
545.308035,9355370,72720905,75098974,59581744,4511400,5877617,1199022,32169155,92820,5899319,8489016,71784690,45251,548469934,993616,79957506,50730318,166638713
545.809017,92734200,3389224000,57536414,712619395,0,0,11310,3274410062,6591,510424627,2349138,5117982708,14826,0,834518,10776046839,8131058591,16099247
546.288793,3535060,565105,1104002,563563,11836150,46441361,0,1102262,0,61848,72700911,5225930,0,23038,0,1742767,856312,1015825
546.310305,21853127,2222885091,37658864,1923760824,26767602,1413338,3845,330244055,647735,126605216,1859627,276522358,36138,724833878,718404,987945708,1176570260,2358133700
546.310317,33037035,1057565927,27107203,469380242,11879133,5459893,8866,788980879,408638,120515466,1564031,1208757749,63405,953003794,747379,2725309203,1923579959,6879272
546.603411,4366752,35994305,62900,5741238,3760773,2776788,222936,5206546,32226,573304,0,0,14154,5860344,309677,648842,7923732,0
